DALMIA BHARAT SUGAR & INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 16.19 , 16.19 , 16.19 , 16.19 , 16.19 , 16.19 , 16.19 , 16.19 , 16.19 , 16.19 
Reserves," 1,252.01 "," 1,361.45 ", 423.28 , 423.81 , 441.00 , 444.52 , 442.31 , 494.91 ," 1,233.81 "," 1,432.71 "
Borrowings," 2,338.26 "," 2,850.41 ", 658.79 , 710.38 , 785.81 , 811.86 , 931.47 ," 1,137.69 "," 1,214.12 ", 775.72 
Other Liabilities, 870.79 , 794.25 , 239.94 , 331.70 , 432.25 , 460.27 , 489.31 , 453.75 , 546.08 , 747.55 
Total," 4,477.25 "," 5,022.30 "," 1,338.20 "," 1,482.08 "," 1,675.25 "," 1,732.84 "," 1,879.28 "," 2,102.54 "," 3,010.20 "," 2,972.17 "
,,,,,,,,,,
Net Block," 1,968.50 "," 2,584.16 ", 595.95 , 574.00 , 635.35 , 767.30 , 746.13 , 752.36 ," 1,279.75 "," 1,293.21 "
Capital Work in Progress, 697.47 , 247.58 , 6.58 , 1.02 , 16.51 , 13.44 , 27.57 , 6.46 , 2.44 , 6.93 
Investments, 667.48 , 800.98 , 38.65 , 41.14 , 60.50 , 77.93 , 82.77 , 91.95 , 275.19 , 435.26 
Other Assets," 1,143.80 "," 1,389.58 ", 697.02 , 865.92 , 962.89 , 874.17 ," 1,022.81 "," 1,251.77 "," 1,452.82 "," 1,236.77 "
Total," 4,477.25 "," 5,022.30 "," 1,338.20 "," 1,482.08 "," 1,675.25 "," 1,732.84 "," 1,879.28 "," 2,102.54 "," 3,010.20 "," 2,972.17 "
,,,,,,,,,,
Working Capital, 273.01 , 595.33 , 457.08 , 534.22 , 530.64 , 413.90 , 533.50 , 798.02 , 906.74 , 489.22 
Debtors, 214.05 , 213.82 , 19.66 , 76.22 , 57.72 , 18.18 , 77.40 , 106.40 , 110.52 , 76.03 
Inventory, 530.91 , 707.40 , 493.23 , 583.74 , 720.00 , 629.31 , 703.48 , 915.47 ," 1,020.68 ", 749.77 
,,,,,,,,,,
Debtor Days, 44.57 , 36.27 , 10.76 , 39.11 , 21.12 , 5.57 , 24.57 , 33.31 , 23.93 , 12.39 
Inventory Turnover, 3.30 , 3.04 , 1.35 , 1.22 , 1.39 , 1.89 , 1.63 , 1.27 , 1.65 , 2.99 
,,,,,,,,,,
Return on Equity,13%,10%,1%,0%,4%,1%,0%,11%,15%,9%
Return on Capital Emp,,10%,2%,5%,7%,6%,6%,9%,17%,9%
,,,,,,,,,,
