CANARA BANK,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 410.00 , 410.00 , 443.00 , 443.00 , 443.00 , 461.26 , 475.20 , 542.99 , 597.29 , 733.24 
Reserves," 11,797.77 "," 14,261.78 "," 19,596.82 "," 22,246.96 "," 24,434.79 "," 29,158.85 "," 31,384.04 "," 31,060.21 "," 33,088.25 "," 34,871.59 "
Borrowings," 2,00,893.46 "," 2,43,092.00 "," 3,07,698.28 "," 3,42,579.12 "," 3,76,139.37 "," 4,47,953.45 "," 4,99,511.67 "," 5,06,664.88 "," 5,34,778.80 "," 5,63,580.37 "
Other Liabilities," 6,544.57 "," 7,287.90 "," 8,496.77 "," 9,198.04 "," 11,656.97 "," 14,692.42 "," 17,390.71 "," 18,702.14 "," 19,137.86 "," 20,814.03 "
Total," 2,19,645.80 "," 2,65,051.68 "," 3,36,234.87 "," 3,74,467.12 "," 4,12,674.13 "," 4,92,265.98 "," 5,48,761.62 "," 5,56,970.22 "," 5,87,602.20 "," 6,19,999.23 "
,,,,,,,,,,
Net Block," 2,929.46 "," 2,859.37 "," 2,844.41 "," 2,857.53 "," 2,862.72 "," 6,641.56 "," 6,949.45 "," 7,198.10 "," 7,168.32 "," 8,318.64 "
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments," 57,776.90 "," 69,676.95 "," 83,636.02 "," 1,02,057.43 "," 1,21,132.83 "," 1,26,828.26 "," 1,42,061.42 "," 1,42,309.30 "," 1,50,265.89 "," 1,44,053.67 "
Other Assets," 1,58,939.44 "," 1,92,515.36 "," 2,49,754.44 "," 2,69,552.16 "," 2,88,678.58 "," 3,58,796.16 "," 3,99,750.75 "," 4,07,462.82 "," 4,30,167.99 "," 4,67,626.92 "
Total," 2,19,645.80 "," 2,65,051.68 "," 3,36,234.87 "," 3,74,467.12 "," 4,12,674.13 "," 4,92,265.98 "," 5,48,761.62 "," 5,56,970.22 "," 5,87,602.20 "," 6,19,999.23 "
,,,,,,,,,,
Working Capital," 1,52,394.87 "," 1,85,227.46 "," 2,41,257.67 "," 2,60,354.12 "," 2,77,021.61 "," 3,44,103.74 "," 3,82,360.04 "," 3,88,760.68 "," 4,11,030.13 "," 4,46,812.89 "
Debtors, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,17%,21%,20%,14%,12%,8%,8%,-9%,3%,-12%
Return on Capital Emp,,7%,7%,8%,8%,8%,7%,6%,6%,4%
,,,,,,,,,,
