GLOBAL OFFSHORE SERVICES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 23.82 , 23.82 , 23.82 , 24.49 , 24.73 , 24.73 , 24.73 , 24.73 , 24.73 , 24.73 
Reserves, 206.24 , 240.55 , 270.13 , 254.44 , 322.22 , 318.51 , 354.47 , 386.10 , 390.08 , 238.46 
Borrowings, 654.10 , 502.80 , 399.60 , 427.21 , 343.36 , 334.37 , 298.18 , 401.03 , 375.96 , 369.86 
Other Liabilities, 53.61 , 18.28 , 21.23 , 23.53 , 30.54 , 31.40 , 30.97 , 19.96 , 25.45 , 45.64 
Total, 937.77 , 785.45 , 714.78 , 729.67 , 720.85 , 709.01 , 708.35 , 831.82 , 816.22 , 678.69 
,,,,,,,,,,
Net Block, 763.24 , 682.23 , 548.15 , 538.60 , 501.89 , 435.87 , 403.44 , 544.80 , 518.86 , 492.27 
Capital Work in Progress, 19.17 , 17.63 , -   , -   , 2.36 , -   , 4.66 , -   , -   , -   
Investments, 1.33 , 2.89 , 15.72 , 93.12 , 111.89 , 155.88 , 204.95 , 204.95 , 204.69 , 113.38 
Other Assets, 154.03 , 82.70 , 150.91 , 97.95 , 104.71 , 117.26 , 95.30 , 82.07 , 92.67 , 73.04 
Total, 937.77 , 785.45 , 714.78 , 729.67 , 720.85 , 709.01 , 708.35 , 831.82 , 816.22 , 678.69 
,,,,,,,,,,
Working Capital, 100.42 , 64.42 , 129.68 , 74.42 , 74.17 , 85.86 , 64.33 , 62.11 , 67.22 , 27.40 
Debtors, 32.89 , 29.92 , 23.59 , 33.97 , 36.27 , 49.32 , 25.67 , 28.02 , 21.88 , 13.43 
Inventory, 16.50 , 19.12 , 22.29 , 28.72 , 22.80 , 25.13 , 31.61 , 31.52 , 42.07 , 41.99 
,,,,,,,,,,
Debtor Days, 73.99 , 60.18 , 50.60 , 80.96 , 74.62 , 137.18 , 104.20 , 64.00 , 81.09 , 64.28 
Inventory Turnover, 9.83 , 9.49 , 7.63 , 5.33 , 7.78 , 5.22 , 2.84 , 5.07 , 2.34 , 1.82 
,,,,,,,,,,
Return on Equity,18%,16%,14%,12%,14%,7%,5%,7%,1%,-58%
Return on Capital Emp,,9%,9%,8%,12%,6%,5%,7%,3%,-18%
,,,,,,,,,,
