HARITA SEATING SYSTEMS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 196.19 , 223.28 , 240.78 , 306.64 , 276.17 , 250.13 , 273.75 , 307.81 , 346.56 , 436.86 , 477.59 , 550.69 , 479.28 
Expenses, 194.85 , 217.34 , 236.37 , 285.26 , 255.47 , 237.95 , 262.87 , 287.70 , 320.09 , 399.46 , 450.78 , 508.31 , 452.38 
Operating Profit, 1.34 , 5.94 , 4.41 , 21.38 , 20.70 , 12.18 , 10.88 , 20.11 , 26.47 , 37.40 , 26.81 , 42.38 , 26.91 
Other Income, 2.00 , 14.86 , 1.54 , 3.78 , 2.26 , 3.42 , 6.05 , 14.21 , 10.62 , 10.40 , 13.42 , -   , -   
Depreciation, 6.97 , 8.84 , 4.32 , 4.34 , 4.22 , 4.63 , 4.08 , 4.39 , 5.15 , 7.19 , 9.38 , 9.38 , 9.38 
Interest, 4.28 , 12.96 , 7.47 , 6.64 , 5.59 , 5.06 , 4.71 , 1.48 , 0.91 , 1.43 , 1.79 , 1.79 , 1.79 
Profit before tax, (7.91), (1.00), (5.84), 14.18 , 13.14 , 5.89 , 8.14 , 28.45 , 31.01 , 39.18 , 29.06 , 31.21 , 15.74 
Tax, 1.01 , (1.09), (0.74), 2.96 , 2.47 , 1.24 , 1.04 , 3.13 , 6.47 , 8.38 , 7.04 ,24%,24%
Net profit, (8.92), 0.09 , (5.10), 11.22 , 10.67 , 4.66 , 7.09 , 25.32 , 24.54 , 30.80 , 22.03 , 23.65 , 11.92 
EPS, (11.48), 0.12 , (6.56), 14.44 , 13.73 , 6.00 , 9.13 , 32.59 , 31.59 , 39.64 , 28.35 , 30.44 , 15.35 
Price to earning, (3.80), 919.11 , (10.72), 8.40 , 5.89 , 12.96 , 19.89 , 15.76 , 22.50 , 25.29 , 16.27 , 19.96 , 15.87 
Price, 43.64 , 106.47 , 70.36 , 121.35 , 80.88 , 77.76 , 181.55 , 513.61 , 710.82 ," 1,002.60 ", 461.35 , 607.40 , 243.55 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,24.24%,18.18%,25.11%,27.36%,18.40%,15.81%,15.13%,,,
OPM,0.68%,2.66%,1.83%,6.97%,7.50%,4.87%,3.97%,6.53%,7.64%,8.56%,5.61%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,9.30%,8.88%,9.61%,16.86%,26.06%,26.06%,8.88%
,,,,,,OPM,5.63%,6.78%,6.63%,7.70%,5.61%,7.70%,5.61%
,,,,,,Price to Earning, 116.23 , 15.87 , 18.78 , 19.96 , 16.27 , 19.96 , 15.87 
