DIAMOND POWER INFRASTRUCTURE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-08,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17
Equity Share Capital, 17.57 , 21.05 , 28.06 , 37.21 , 37.21 , 37.21 , 54.00 , 54.00 , 57.00 , 269.71 
Reserves, 108.59 , 192.56 , 266.16 , 479.07 , 570.16 , 664.78 , 867.17 , 751.42 , 450.45 , 339.60 
Borrowings, 160.18 , 231.02 , 311.67 , 443.25 , 696.00 ," 1,131.18 "," 1,272.49 "," 1,887.76 "," 2,205.96 "," 1,605.45 "
Other Liabilities, 21.00 , 56.26 , 144.45 , 155.86 , 292.57 , 511.00 , 550.56 , 312.34 , 657.30 , 241.41 
Total, 307.34 , 500.89 , 750.34 ," 1,115.39 "," 1,595.94 "," 2,344.17 "," 2,744.22 "," 3,005.52 "," 3,370.71 "," 2,456.17 "
,,,,,,,,,,
Net Block, 21.87 , 52.86 , 95.61 , 248.82 , 344.96 , 318.84 , 489.46 , 437.06 ," 1,339.38 "," 1,245.68 "
Capital Work in Progress, 39.83 , 87.21 , 96.08 , 150.00 , 208.47 , 386.59 , 442.39 , 678.76 , 124.95 , 128.39 
Investments, 5.07 , 5.07 , 5.07 , 17.08 , 17.08 , 17.08 , 17.21 , 17.21 , 17.04 , 17.14 
Other Assets, 240.57 , 355.75 , 553.58 , 699.49 ," 1,025.43 "," 1,621.66 "," 1,795.16 "," 1,872.49 "," 1,889.34 "," 1,064.96 "
Total, 307.34 , 500.89 , 750.34 ," 1,115.39 "," 1,595.94 "," 2,344.17 "," 2,744.22 "," 3,005.52 "," 3,370.71 "," 2,456.17 "
,,,,,,,,,,
Working Capital, 219.57 , 299.49 , 409.13 , 543.63 , 732.86 ," 1,110.66 "," 1,244.60 "," 1,560.15 "," 1,232.04 ", 823.55 
Debtors, 81.73 , 83.22 , 139.77 , 190.28 , 199.57 , 399.31 , 237.01 , 510.41 , 785.91 , 351.14 
Inventory, 79.33 , 140.69 , 188.53 , 341.21 , 590.67 , 849.13 ," 1,149.54 "," 1,076.39 ", 805.43 , 481.27 
,,,,,,,,,,
Debtor Days, 61.30 , 50.56 , 70.45 , 54.80 , 41.86 , 68.55 , 32.35 , 78.63 , 140.30 , 113.31 
Inventory Turnover, 6.13 , 4.27 , 3.84 , 3.71 , 2.95 , 2.50 , 2.33 , 2.20 , 2.54 , 2.35 
,,,,,,,,,,
Return on Equity,35%,25%,17%,19%,18%,13%,11%,-14%,-53%,-130%
Return on Capital Emp,,22%,18%,18%,15%,12%,12%,2%,-2%,-25%
,,,,,,,,,,
