APAR INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 2,432.54 "," 1,977.17 "," 2,717.80 "," 3,448.03 "," 4,524.64 "," 4,474.14 "," 4,998.05 "," 5,024.36 "," 4,775.52 "," 5,515.69 "," 6,907.75 "," 6,907.75 "," 5,746.38 "
Expenses," 2,393.92 "," 1,845.87 "," 2,511.96 "," 3,245.70 "," 4,224.30 "," 4,197.58 "," 4,745.12 "," 4,649.41 "," 4,342.35 "," 5,106.52 "," 6,460.79 "," 6,358.72 "," 5,374.56 "
Operating Profit, 38.62 , 131.30 , 205.84 , 202.33 , 300.34 , 276.56 , 252.93 , 374.95 , 433.17 , 409.17 , 446.96 , 549.03 , 371.81 
Other Income, 74.10 , 4.53 , (0.09), 46.73 , 4.41 , 5.48 , 8.37 , 9.92 , 15.80 , 10.92 , 13.30 , -   , -   
Depreciation, 10.99 , 11.88 , 13.71 , 21.28 , 23.86 , 26.89 , 31.04 , 37.69 , 43.45 , 49.59 , 57.34 , 57.34 , 57.34 
Interest, 93.33 , 74.71 , 32.58 , 168.21 , 142.26 , 154.82 , 162.04 , 175.03 , 128.65 , 151.54 , 195.26 , 195.26 , 195.26 
Profit before tax, 8.40 , 49.24 , 159.46 , 59.57 , 140.30 , 103.84 , 68.23 , 172.63 , 279.45 , 221.36 , 207.66 , 296.43 , 119.21 
Tax, 3.09 , 18.66 , 53.61 , 0.26 , 38.14 , 35.05 , 20.37 , 56.93 , 97.13 , 77.31 , 73.90 ,36%,36%
Net profit, 5.31 , 30.58 , 105.85 , 59.31 , 102.16 , 68.79 , 47.86 , 115.70 , 182.32 , 144.05 , 133.76 , 190.94 , 76.79 
EPS, 1.64 , 9.46 , 32.73 , 16.49 , 26.56 , 17.88 , 12.43 , 30.05 , 47.64 , 37.64 , 34.95 , 49.89 , 20.07 
Price to earning, 52.94 , 24.01 , 6.80 , 9.39 , 4.33 , 8.14 , 29.64 , 15.70 , 16.35 , 20.53 , 18.98 , 18.98 , 15.38 
Price, 86.94 , 227.04 , 222.74 , 154.78 , 114.91 , 145.54 , 368.44 , 471.85 , 778.99 , 772.63 , 663.30 , 946.85 , 308.62 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,52.88%,18.33%,24.26%,19.77%,29.36%,28.14%,21.62%,20.99%,25.24%,,,
OPM,1.59%,6.64%,7.57%,5.87%,6.64%,6.18%,5.06%,7.46%,9.07%,7.42%,6.47%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,9.52%,10.64%,4.04%,3.34%,25.24%,25.24%,3.34%
,,,,,,OPM,6.58%,6.87%,7.05%,7.95%,6.47%,7.95%,6.47%
,,,,,,Price to Earning, 18.80 , 15.38 , 18.22 , 17.89 , 18.98 , 18.98 , 15.38 
