CAPITAL TRUST LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 1.43 , 3.26 , 7.25 , 5.60 , 9.03 , 17.75 , 40.09 , 55.42 , 118.54 , 173.45 , 175.39 , 282.63 , 254.69 
Expenses, 2.67 , 3.25 , 5.17 , 3.87 , 4.22 , 8.13 , 11.24 , 17.91 , 37.87 , 99.23 , 86.11 , 126.11 , 125.05 
Operating Profit, (1.24), 0.01 , 2.08 , 1.73 , 4.81 , 9.62 , 28.85 , 37.51 , 80.67 , 74.22 , 89.28 , 156.52 , 129.65 
Other Income, 0.25 , 0.64 , 0.10 , 0.17 , 0.06 , 0.21 , -   , 5.90 , 0.22 , 0.03 , (27.02), -   , -   
Depreciation, 0.05 , 0.05 , 0.07 , 0.07 , 0.07 , 0.07 , 0.11 , 0.21 , 0.39 , 0.44 , 0.51 , 0.51 , 0.51 
Interest, 0.26 , 0.34 , 1.51 , 1.61 , 3.25 , 6.81 , 14.15 , 12.18 , 25.59 , 61.81 , 73.62 , 73.62 , 73.62 
Profit before tax, (1.30), 0.26 , 0.60 , 0.22 , 1.54 , 2.95 , 14.60 , 31.02 , 54.90 , 12.00 , (11.87), 82.39 , 55.52 
Tax, 0.02 , 0.04 , 0.11 , 0.04 , -   , 1.13 , 4.95 , 10.78 , 18.01 , 5.77 , (1.62),0%,0%
Net profit, (1.32), 0.22 , 0.49 , 0.18 , 1.54 , 1.82 , 9.65 , 20.25 , 36.89 , 6.23 , (10.24), 82.39 , 55.52 
EPS, (1.76), 0.29 , 0.65 , 0.24 , 2.05 , 2.43 , 12.87 , 13.81 , 22.55 , 3.81 , (6.26), 50.36 , 33.93 
Price to earning, (3.72), 208.87 , 79.60 , 144.90 , 15.27 , 8.57 , 16.38 , 26.11 , 18.31 , 108.81 , -   , 51.08 , -   
Price, 6.54 , 61.27 , 52.01 , 34.78 , 31.35 , 20.79 , 210.82 , 360.44 , 412.86 , 414.32 , 187.80 ," 2,572.11 ", -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,14.29%,0.00%,10.86%,6.64%,13.16%,,,
OPM,0.00%,0.31%,28.69%,30.89%,53.27%,54.20%,71.96%,67.68%,68.05%,42.79%,50.90%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,70.43%,57.39%,80.59%,62.95%,46.32%,62.95%,46.32%
,,,,,,OPM,55.46%,56.54%,56.97%,55.38%,50.90%,55.38%,50.90%
,,,,,,Price to Earning, 69.65 , 48.33 , 35.64 , 51.08 , -   , 51.08 , -   
