HINDUJA VENTURES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 3.24 , 8.33 , 83.23 , 90.09 , 93.53 , 106.43 , 110.43 , 332.47 , 202.70 , 225.07 , 158.99 , 285.36 , 242.62 
Expenses, 7.31 , 33.09 , 13.64 , 13.86 , 8.50 , 16.50 , 15.66 , 168.65 , 27.93 , 16.68 , 153.65 , 80.05 , 234.47 
Operating Profit, (4.07), (24.76), 69.59 , 76.23 , 85.03 , 89.93 , 94.77 , 163.82 , 174.77 , 208.39 , 5.34 , 205.31 , 8.15 
Other Income, 55.43 , 72.16 , 0.25 , 0.01 , 0.97 , 0.10 , 0.01 , 0.02 , 0.69 , 0.03 , 1.55 , -   , -   
Depreciation, 0.18 , 0.16 , 2.30 , 2.49 , 2.50 , 2.51 , 1.46 , 1.32 , 1.19 , 4.39 , 13.96 , 13.96 , 13.96 
Interest, 3.26 , 0.98 , -   , -   , -   , -   , -   , 38.39 , 45.92 , 45.70 , 64.58 , 64.58 , 64.58 
Profit before tax, 47.92 , 46.26 , 67.54 , 73.75 , 83.51 , 87.53 , 93.32 , 124.11 , 128.35 , 158.33 , (71.65), 126.77 , (70.39)
Tax, 14.91 , 7.17 , 9.93 , 8.72 , 6.77 , 5.50 , 0.73 , 23.52 , 25.44 , 54.23 , (24.45),0%,0%
Net profit, 33.01 , 39.09 , 57.61 , 65.03 , 76.75 , 82.03 , 92.59 , 100.59 , 102.91 , 104.11 , (47.20), 126.77 , (70.39)
EPS, 16.06 , 19.02 , 28.03 , 31.64 , 37.34 , 39.91 , 45.04 , 48.94 , 50.06 , 50.65 , (22.96), 61.67 , (34.24)
Price to earning, 7.71 , 17.12 , 9.74 , 12.38 , 10.39 , 6.50 , 10.15 , 8.85 , 10.40 , 15.57 , -   , 11.61 , -   
Price, 123.80 , 325.53 , 272.94 , 391.72 , 387.88 , 259.26 , 457.25 , 433.16 , 520.88 , 788.54 , 399.80 , 715.92 , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,62.28%,52.60%,44.61%,47.42%,40.18%,37.60%,33.31%,35.77%,34.96%,34.56%,,,
OPM,0.00%,0.00%,83.61%,84.62%,90.91%,84.50%,85.82%,49.27%,86.22%,92.59%,3.36%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,60.19%,15.27%,19.20%,26.79%,11.04%,26.79%,11.04%
,,,,,,OPM,76.66%,76.93%,74.88%,71.95%,3.36%,71.95%,3.36%
,,,,,,Price to Earning, 10.88 , 10.61 , 10.29 , 11.61 , -   , 11.61 , -   
