DAMODAR INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 202.79 , 242.58 , 384.74 , 392.40 , 582.38 , 734.98 , 593.04 , 620.95 , 704.02 , 649.65 , 771.38 , 771.38 , 666.70 
Expenses, 180.83 , 218.39 , 353.17 , 357.84 , 533.93 , 677.68 , 543.51 , 580.27 , 666.51 , 614.73 , 735.08 , 727.19 , 635.33 
Operating Profit, 21.96 , 24.19 , 31.57 , 34.56 , 48.45 , 57.30 , 49.53 , 40.68 , 37.51 , 34.92 , 36.30 , 44.19 , 31.37 
Other Income, 0.13 , 0.15 , 0.45 , 0.62 , 1.34 , 0.27 , 0.30 , 0.42 , 0.72 , 2.24 , 2.35 , -   , -   
Depreciation, 7.29 , 7.92 , 8.61 , 8.99 , 9.83 , 11.11 , 12.50 , 12.78 , 11.89 , 8.51 , 12.40 , 12.40 , 12.40 
Interest, 10.05 , 10.33 , 14.56 , 17.62 , 21.42 , 23.54 , 19.25 , 13.00 , 12.53 , 10.96 , 13.92 , 13.92 , 13.92 
Profit before tax, 4.75 , 6.09 , 8.85 , 8.57 , 18.54 , 22.91 , 18.07 , 15.32 , 13.83 , 17.70 , 12.33 , 17.87 , 5.05 
Tax, 2.20 , 3.12 , 0.64 , 2.64 , 6.37 , 8.13 , 6.18 , 4.92 , 4.78 , 5.99 , 3.96 ,32%,32%
Net profit, 2.55 , 2.97 , 8.21 , 5.93 , 12.17 , 14.78 , 11.90 , 10.39 , 9.05 , 11.71 , 8.36 , 12.13 , 3.43 
EPS, 1.43 , 1.67 , 4.10 , 2.96 , 6.08 , 7.38 , 5.94 , 4.67 , 4.07 , 5.26 , 3.76 , 5.45 , 1.54 
Price to earning, 5.59 , 8.93 , 4.12 , 4.42 , 2.75 , 2.78 , 3.40 , 7.33 , 10.41 , 12.62 , 10.66 , 10.66 , 6.64 
Price, 8.00 , 14.88 , 16.90 , 13.10 , 16.73 , 20.52 , 20.20 , 34.21 , 42.33 , 66.42 , 40.05 , 58.10 , 10.23 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,18.43%,26.26%,16.20%,23.95%,14.63%,14.48%,18.74%,28.97%,34.48%,28.52%,,,
OPM,10.83%,9.97%,8.21%,8.81%,8.32%,7.80%,8.35%,6.55%,5.33%,5.38%,4.71%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,13.81%,7.77%,2.21%,3.09%,18.74%,18.74%,2.21%
,,,,,,OPM,7.45%,7.08%,6.66%,5.73%,4.71%,5.73%,4.71%
,,,,,,Price to Earning, 6.64 , 6.80 , 7.87 , 10.25 , 10.66 , 10.66 , 6.64 
