MAHA RASHTRA APEX CORPORATION LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 4.84 , 12.83 , 2.27 , 2.20 , 2.37 , 1.31 , 1.63 , 1.11 , 5.28 , 7.15 , 0.32 , 11.70 , 7.16 
Expenses, 6.61 , 5.45 , 8.64 , 11.29 , 4.14 , 1.13 , 2.06 , 8.00 , 1.35 , 1.93 , 2.48 , 3.79 , 7.16 
Operating Profit, (1.77), 7.38 , (6.37), (9.09), (1.77), 0.18 , (0.43), (6.89), 3.93 , 5.22 , (2.16), 7.91 , -   
Other Income, 3.02 , 13.16 , 11.65 , 13.41 , 5.48 , 1.67 , 2.87 , 8.83 , 2.17 , 0.95 , 7.87 , -   , -   
Depreciation, 0.40 , 0.49 , 0.43 , 0.32 , 0.27 , 0.22 , 0.01 , 0.04 , 0.03 , 0.03 , 0.06 , 0.06 , 0.06 
Interest, 3.66 , 5.36 , 6.02 , 5.11 , 4.15 , 2.94 , 2.77 , 2.15 , 1.59 , 1.40 , 2.27 , 2.27 , 2.27 
Profit before tax, (2.81), 14.69 , (1.17), (1.10), (0.72), (1.31), (0.35), (0.24), 4.49 , 4.74 , 3.38 , 5.58 , (2.33)
Tax, 0.01 , 0.38 , -   , -   , -   , -   , -   , -   , -   , 0.78 , 0.78 ,23%,23%
Net profit, (2.82), 14.31 , (1.17), (1.09), (0.72), (1.31), (0.35), (0.23), 4.49 , 3.97 , 2.61 , 4.29 , (1.79)
EPS, (1.99), 10.11 , (0.83), (0.77), (0.51), (0.93), (0.25), (0.16), 3.17 , 2.81 , 1.84 , 3.03 , (1.27)
Price to earning,  ,  , (15.97), (14.16), (16.25), (7.01), (25.18), (78.37), 27.71 , 73.29 , 52.53 , 52.53 , 51.18 
Price, -   , -   , 13.21 , 10.91 , 8.27 , 6.49 , 6.23 , 12.74 , 87.92 , 205.63 , 96.90 , 159.34 , (64.82)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,57.52%,0.00%,0.00%,0.00%,13.74%,0.00%,0.00%,74.43%,73.01%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,4.43%,17.81%,24.71%,63.70%,35.42%,63.70%,4.43%
,,,,,,OPM,40.77%,44.32%,56.61%,67.58%,0.00%,67.58%,0.00%
,,,,,,Price to Earning, 51.18 , 51.18 , 51.18 , 51.18 , 52.53 , 52.53 , 51.18 
