KEWAL KIRAN CLOTHING LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.33 , 12.33 , 12.33 , 12.33 , 12.33 , 12.33 , 12.33 , 12.33 , 12.33 , 12.33 
Reserves, 138.97 , 162.86 , 185.43 , 213.22 , 241.53 , 278.28 , 307.48 , 286.41 , 362.19 , 387.33 
Borrowings, 23.58 , 15.80 , 5.55 , 14.89 , 14.09 , 11.88 , 11.35 , 28.89 , 40.51 , 48.30 
Other Liabilities, 21.58 , 29.83 , 48.55 , 44.84 , 56.48 , 68.40 , 79.98 , 97.78 , 100.36 , 127.09 
Total, 196.46 , 220.82 , 251.86 , 285.28 , 324.43 , 370.89 , 411.14 , 425.41 , 515.39 , 575.05 
,,,,,,,,,,
Net Block, 44.91 , 40.03 , 40.57 , 43.43 , 43.54 , 42.65 , 53.96 , 59.97 , 64.55 , 69.57 
Capital Work in Progress, 0.64 , 3.05 , 2.15 , 0.89 , 0.70 , 0.03 , 4.25 , 2.64 , 7.27 , 9.24 
Investments, 30.82 , 32.90 , 18.30 , 31.58 , 121.62 , 166.69 , 178.10 , 161.44 , 205.12 , 230.42 
Other Assets, 120.09 , 144.84 , 190.84 , 209.38 , 158.57 , 161.52 , 174.83 , 201.36 , 238.45 , 265.82 
Total, 196.46 , 220.82 , 251.86 , 285.28 , 324.43 , 370.89 , 411.14 , 425.41 , 515.39 , 575.05 
,,,,,,,,,,
Working Capital, 98.51 , 115.01 , 142.29 , 164.54 , 102.09 , 93.12 , 94.85 , 103.58 , 138.09 , 138.73 
Debtors, 20.02 , 24.13 , 29.93 , 50.49 , 47.87 , 63.68 , 77.43 , 108.97 , 106.15 , 136.17 
Inventory, 16.26 , 21.79 , 36.81 , 32.09 , 33.67 , 47.89 , 40.41 , 55.73 , 51.26 , 52.85 
,,,,,,,,,,
Debtor Days, 53.29 , 51.65 , 47.47 , 62.63 , 59.43 , 63.95 , 71.05 , 89.53 , 83.05 , 107.98 
Inventory Turnover, 8.43 , 7.83 , 6.25 , 9.17 , 8.73 , 7.59 , 9.84 , 7.97 , 9.10 , 8.71 
,,,,,,,,,,
Return on Equity,9%,19%,23%,23%,21%,23%,21%,23%,20%,18%
Return on Capital Emp,,28%,36%,36%,31%,35%,32%,32%,30%,26%
,,,,,,,,,,
