AJMERA REALTY & INFRA INDIA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 35.48 , 35.48 , 35.48 , 35.48 , 35.48 , 35.48 , 35.48 , 35.48 , 35.48 , 35.48 
Reserves, 286.87 , 293.66 , 298.34 , 306.84 , 311.76 , 312.56 , 328.70 , 353.76 , 404.97 , 468.98 
Borrowings, 30.00 , 0.86 , 2.68 , 3.09 , 155.34 , 188.75 , 214.82 , 240.46 , 385.53 , 470.21 
Other Liabilities, 88.14 , 91.59 , 40.63 , 104.19 , 176.51 , 254.55 , 333.06 , 344.70 , 327.61 , 348.09 
Total, 440.49 , 421.59 , 377.13 , 449.60 , 679.09 , 791.34 , 912.06 , 974.40 ," 1,153.59 "," 1,322.76 "
,,,,,,,,,,
Net Block, 1.87 , 4.09 , 6.60 , 10.00 , 11.29 , 12.14 , 11.98 , 10.43 , 8.55 , 8.25 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 42.46 , 42.46 , 70.23 , 92.00 , 92.06 , 91.96 , 91.97 , 91.92 , 98.38 , 117.29 
Other Assets, 396.16 , 375.04 , 300.30 , 347.60 , 575.74 , 687.24 , 808.11 , 872.05 ," 1,046.66 "," 1,197.22 "
Total, 440.49 , 421.59 , 377.13 , 449.60 , 679.09 , 791.34 , 912.06 , 974.40 ," 1,153.59 "," 1,322.76 "
,,,,,,,,,,
Working Capital, 308.02 , 283.45 , 259.67 , 243.41 , 399.23 , 432.69 , 475.05 , 527.35 , 719.05 , 849.13 
Debtors, 41.83 , 11.33 , 6.65 , 7.70 , 4.99 , 3.51 , 15.16 , 34.46 , 122.21 , 171.48 
Inventory, 57.48 , 83.72 , 113.05 , 167.01 , 267.29 , 359.83 , 408.29 , 431.89 , 465.65 , 521.33 
,,,,,,,,,,
Debtor Days, 299.08 , 175.45 , 141.12 , 266.90 , 293.77 ," 4,270.50 ", 40.56 , 58.99 , 177.32 , 216.52 
Inventory Turnover, 0.89 , 0.28 , 0.15 , 0.06 , 0.02 , 0.00 , 0.33 , 0.49 , 0.54 , 0.55 
,,,,,,,,,,
Return on Equity,6%,3%,3%,4%,3%,2%,6%,9%,14%,15%
Return on Capital Emp,,4%,4%,5%,3%,1%,8%,12%,15%,15%
,,,,,,,,,,
