LINCOLN PHARMACEUTICALS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 114.01 , 121.20 , 165.18 , 174.92 , 191.70 , 208.49 , 223.26 , 310.81 , 304.28 , 324.95 , 348.08 , 368.26 , 349.73 
Expenses, 104.13 , 110.51 , 156.52 , 160.95 , 175.83 , 189.65 , 200.14 , 277.83 , 261.45 , 278.79 , 288.95 , 305.70 , 313.26 
Operating Profit, 9.88 , 10.69 , 8.66 , 13.97 , 15.87 , 18.84 , 23.12 , 32.98 , 42.83 , 46.16 , 59.13 , 62.56 , 36.46 
Other Income, (0.56), 1.21 , 3.16 , 3.22 , 4.70 , 1.28 , 5.34 , 5.83 , 2.16 , 5.60 , 8.83 , -   , -   
Depreciation, 0.86 , 1.16 , 1.67 , 1.89 , 2.08 , 2.28 , 2.93 , 3.21 , 3.85 , 4.40 , 4.80 , 4.80 , 4.80 
Interest, 1.80 , 2.67 , 4.97 , 7.56 , 7.16 , 5.30 , 6.35 , 5.54 , 5.41 , 4.26 , 4.16 , 4.16 , 4.16 
Profit before tax, 6.66 , 8.07 , 5.97 , 7.22 , 11.33 , 12.54 , 19.17 , 30.06 , 35.74 , 43.10 , 59.00 , 53.60 , 27.50 
Tax, 2.35 , 2.30 , 1.94 , 2.26 , 1.51 , 1.12 , 4.39 , 8.31 , 8.34 , 10.34 , 12.35 ,21%,21%
Net profit, 4.31 , 5.77 , 4.03 , 4.97 , 9.81 , 11.43 , 14.77 , 21.75 , 27.40 , 32.76 , 46.65 , 42.38 , 21.75 
EPS, 5.66 , 5.10 , 2.47 , 3.05 , 6.01 , 7.01 , 9.06 , 13.33 , 13.70 , 16.38 , 23.33 , 21.19 , 10.87 
Price to earning, 4.05 , 7.11 , 13.98 , 9.66 , 4.40 , 6.07 , 9.09 , 11.73 , 16.68 , 13.98 , 8.42 , 12.70 , 8.42 
Price, 22.96 , 36.29 , 34.55 , 29.43 , 26.47 , 42.52 , 82.33 , 156.44 , 228.51 , 228.94 , 196.45 , 269.16 , 91.58 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,21.11%,23.57%,24.32%,19.72%,9.99%,8.57%,11.04%,7.49%,8.76%,9.16%,,,
OPM,8.67%,8.82%,5.24%,7.99%,8.28%,9.04%,10.36%,10.61%,14.08%,14.21%,16.99%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,12.34%,10.15%,11.13%,13.33%,7.12%,13.33%,7.12%
,,,,,,OPM,10.43%,11.15%,11.95%,12.97%,16.99%,16.99%,10.43%
,,,,,,Price to Earning, 9.56 , 10.00 , 10.99 , 12.70 , 8.42 , 12.70 , 8.42 
