GANDHI SPECIAL TUBES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.35 , 7.35 , 7.35 , 7.35 , 7.35 , 7.35 , 7.35 , 7.35 , 7.35 , 6.91 
Reserves, 77.43 , 94.16 , 111.88 , 131.45 , 143.27 , 150.26 , 152.74 , 158.02 , 180.29 , 170.32 
Borrowings, 0.29 , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Liabilities, 11.05 , 10.99 , 11.75 , 12.77 , 14.36 , 15.48 , 14.69 , 15.79 , 18.90 , 21.18 
Total, 96.12 , 112.50 , 130.98 , 151.57 , 164.98 , 173.09 , 174.78 , 181.16 , 206.54 , 198.41 
,,,,,,,,,,
Net Block, 46.89 , 42.11 , 37.89 , 35.53 , 51.96 , 64.15 , 62.53 , 59.01 , 55.20 , 51.39 
Capital Work in Progress, -   , -   , 0.47 , 0.57 , 3.84 , -   , 0.21 , -   , -   , -   
Investments, 17.62 , 30.94 , 51.41 , 67.91 , 61.15 , 63.54 , 65.30 , 81.64 , 104.25 , 98.87 
Other Assets, 31.61 , 39.45 , 41.21 , 47.56 , 48.03 , 45.40 , 46.74 , 40.51 , 47.09 , 48.15 
Total, 96.12 , 112.50 , 130.98 , 151.57 , 164.98 , 173.09 , 174.78 , 181.16 , 206.54 , 198.41 
,,,,,,,,,,
Working Capital, 20.56 , 28.46 , 29.46 , 34.79 , 33.67 , 29.92 , 32.05 , 24.72 , 28.19 , 26.97 
Debtors, 9.98 , 14.67 , 15.66 , 16.41 , 14.94 , 15.32 , 12.66 , 16.13 , 16.27 , 19.45 
Inventory, 17.74 , 18.09 , 18.83 , 21.55 , 21.36 , 23.59 , 27.82 , 16.98 , 24.37 , 20.03 
,,,,,,,,,,
Debtor Days, 64.84 , 68.95 , 61.96 , 56.23 , 56.84 , 66.94 , 50.28 , 64.58 , 60.86 , 62.31 
Inventory Turnover, 3.17 , 4.29 , 4.90 , 4.94 , 4.49 , 3.54 , 3.30 , 5.37 , 4.00 , 5.69 
,,,,,,,,,,
Return on Equity,19%,25%,22%,21%,15%,11%,10%,11%,16%,19%
Return on Capital Emp,,39%,34%,32%,21%,19%,14%,15%,22%,25%
,,,,,,,,,,
