KEI INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.19 , 12.79 , 13.39 , 13.39 , 14.05 , 14.75 , 15.45 , 15.45 , 15.56 , 15.67 
Reserves, 184.39 , 204.93 , 224.53 , 212.67 , 241.52 , 253.91 , 288.40 , 351.18 , 445.35 , 588.86 
Borrowings, 367.92 , 337.09 , 286.44 , 487.58 , 473.61 , 510.65 , 452.50 , 498.18 , 812.85 , 842.12 
Other Liabilities, 213.97 , 267.99 , 428.92 , 510.32 , 473.27 , 485.68 , 601.05 , 602.23 , 633.47 , 782.64 
Total, 778.47 , 822.80 , 953.28 ," 1,223.96 "," 1,202.45 "," 1,264.99 "," 1,357.40 "," 1,467.04 "," 1,907.23 "," 2,229.29 "
,,,,,,,,,,
Net Block, 272.73 , 265.44 , 301.68 , 318.10 , 308.87 , 314.08 , 298.08 , 327.94 , 405.20 , 406.98 
Capital Work in Progress, 6.68 , 12.42 , 6.94 , 0.21 , 2.60 , 0.24 , 4.39 , 29.34 , 3.15 , 22.98 
Investments, 0.10 , 0.10 , 3.08 , 3.08 , 3.08 , 3.09 , 3.14 , 3.11 , 2.73 , 2.83 
Other Assets, 498.96 , 544.84 , 641.58 , 902.57 , 887.90 , 947.58 ," 1,051.79 "," 1,106.65 "," 1,496.15 "," 1,796.50 "
Total, 778.47 , 822.80 , 953.28 ," 1,223.96 "," 1,202.45 "," 1,264.99 "," 1,357.40 "," 1,467.04 "," 1,907.23 "," 2,229.29 "
,,,,,,,,,,
Working Capital, 284.99 , 276.85 , 212.66 , 392.25 , 414.63 , 461.90 , 450.74 , 504.42 , 862.68 ," 1,013.86 "
Debtors, 250.66 , 260.07 , 263.36 , 482.60 , 421.22 , 428.63 , 479.84 , 567.39 , 824.58 ," 1,020.59 "
Inventory, 159.46 , 204.12 , 282.26 , 292.24 , 358.16 , 403.14 , 440.32 , 422.47 , 498.92 , 555.59 
,,,,,,,,,,
Debtor Days, 93.91 , 105.91 , 83.14 , 103.23 , 92.71 , 96.64 , 86.24 , 89.05 , 114.50 , 107.70 
Inventory Turnover, 6.11 , 4.39 , 4.10 , 5.84 , 4.63 , 4.02 , 4.61 , 5.50 , 5.27 , 6.23 
,,,,,,,,,,
Return on Equity,1%,7%,4%,11%,10%,4%,11%,17%,20%,24%
Return on Capital Emp,,11%,14%,21%,21%,18%,23%,27%,23%,23%
,,,,,,,,,,
