JUBILANT LIFE SCIENCES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 495.70 , 601.33 , 239.66 , 405.56 , 827.22 , 548.68 , 285.55 , 164.30 , 419.15 , 557.85 
Cash from Investing Activity, (730.09), (342.01), (574.26), (501.52), (399.45), (193.78)," 1,319.35 ", 521.70 , (43.07), (126.93)
Cash from Financing Activity, 503.95 , (102.37), 885.55 , (686.40), (445.73), (360.79)," (1,646.65)", (784.44), (338.40), (470.44)
Net Cash Flow, 269.56 , 156.95 , 550.95 , (782.36), (17.96), (5.89), (41.75), (98.44), 37.69 , (39.52)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
