IOL CHEMICALS & PHARMACEUTICALS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 15.62 , 31.42 , 23.64 , 54.91 , 53.19 , 78.40 , (46.96), 17.70 , 83.34 , 119.72 
Cash from Investing Activity, (167.00), (66.94), (69.33), (86.86), (17.97), (12.12), (4.79), (27.37), (22.78), (50.38)
Cash from Financing Activity, 154.34 , 35.43 , 59.03 , 23.05 , (31.80), (65.68), 49.69 , 9.27 , (59.78), (70.36)
Net Cash Flow, 2.96 , (0.09), 13.34 , (8.90), 3.42 , 0.60 , (2.07), (0.40), 0.78 , (1.02)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
