GUJARAT APOLLO INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 15.75 , 16.58 , 16.58 , 16.58 , 16.58 , 15.94 , 15.16 , 13.66 , 13.66 , 12.66 
Reserves, 95.81 , 126.98 , 136.42 , 150.25 , 152.05 , 276.84 , 262.89 , 235.62 , 259.16 , 240.59 
Borrowings, 19.47 , 37.94 , 39.19 , 36.81 , 28.43 , 81.52 , 110.85 , 113.25 , 39.20 , 9.53 
Other Liabilities, 24.01 , 39.39 , 48.87 , 54.48 , 64.89 , 29.34 , 21.79 , 22.74 , 15.57 , 7.97 
Total, 155.04 , 220.89 , 241.06 , 258.12 , 261.95 , 403.64 , 410.69 , 385.27 , 327.59 , 270.75 
,,,,,,,,,,
Net Block, 27.51 , 51.09 , 58.24 , 64.31 , 64.09 , 40.35 , 37.88 , 43.86 , 41.19 , 39.23 
Capital Work in Progress, 8.69 , 7.78 , 2.10 , 0.08 , 1.44 , 1.61 , 5.78 , 0.02 , -   , 0.22 
Investments, 14.66 , 15.40 , 41.96 , 47.38 , 45.77 , 169.64 , 166.16 , 163.45 , 112.75 , 60.44 
Other Assets, 104.18 , 146.62 , 138.76 , 146.35 , 150.65 , 192.04 , 200.87 , 177.94 , 173.65 , 170.86 
Total, 155.04 , 220.89 , 241.06 , 258.12 , 261.95 , 403.64 , 410.69 , 385.27 , 327.59 , 270.75 
,,,,,,,,,,
Working Capital, 80.17 , 107.23 , 89.89 , 91.87 , 85.76 , 162.70 , 179.08 , 155.20 , 158.08 , 162.89 
Debtors, 21.26 , 38.51 , 32.02 , 45.62 , 35.88 , 8.84 , 8.16 , 9.47 , 8.46 , 6.63 
Inventory, 30.30 , 37.09 , 43.67 , 34.34 , 35.39 , 25.02 , 24.57 , 25.86 , 25.38 , 22.48 
,,,,,,,,,,
Debtor Days, 47.86 , 71.64 , 60.84 , 76.46 , 63.78 , 71.02 , 44.15 , 44.37 , 45.71 , 35.38 
Inventory Turnover, 5.35 , 5.29 , 4.40 , 6.34 , 5.80 , 1.82 , 2.75 , 3.01 , 2.66 , 3.04 
,,,,,,,,,,
Return on Equity,19%,19%,12%,11%,13%,46%,-1%,-1%,4%,4%
Return on Capital Emp,,28%,19%,17%,18%,48%,3%,2%,4%,6%
,,,,,,,,,,
