DCM SHRIRAM LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 3,405.49 "," 3,402.07 "," 4,081.99 "," 4,955.70 "," 5,399.93 "," 6,081.54 "," 5,500.16 "," 5,735.39 "," 5,732.46 "," 6,806.91 "," 7,684.38 "," 8,082.75 "," 7,171.15 "
Expenses," 3,084.55 "," 3,106.19 "," 3,888.26 "," 4,647.59 "," 4,897.66 "," 5,545.71 "," 5,083.37 "," 5,198.43 "," 4,930.95 "," 5,767.64 "," 6,318.10 "," 6,645.64 "," 6,476.33 "
Operating Profit, 320.94 , 295.88 , 193.73 , 308.11 , 502.27 , 535.83 , 416.79 , 536.96 , 801.51 ," 1,039.27 "," 1,366.28 "," 1,437.11 ", 694.82 
Other Income, 47.29 , 53.54 , 14.28 , (14.22), (1.89), 51.47 , 56.57 , 55.94 , (27.12), 63.22 , 86.99 , -   , -   
Depreciation, 146.41 , 159.68 , 157.59 , 154.07 , 143.82 , 134.13 , 107.00 , 94.90 , 111.07 , 138.47 , 154.94 , 154.94 , 154.94 
Interest, 146.80 , 86.03 , 101.37 , 157.56 , 152.65 , 145.88 , 109.30 , 84.87 , 72.89 , 81.60 , 118.03 , 118.03 , 118.03 
Profit before tax, 76.02 , 103.83 , (50.87), (17.65), 203.99 , 307.33 , 257.09 , 415.08 , 591.01 , 885.46 ," 1,180.30 "," 1,164.14 ", 421.85 
Tax, (25.77), 32.55 , (20.21), (3.39), 13.45 , 32.67 , 15.16 , 62.09 , 68.94 , 197.02 , 273.47 ,23%,23%
Net profit, 101.79 , 71.28 , (30.66), (14.26), 190.54 , 274.66 , 241.93 , 352.99 , 522.07 , 688.44 , 906.83 , 894.41 , 324.11 
EPS, 5.99 , 4.20 , (1.81), (0.84), 11.22 , 16.18 , 14.25 , 21.22 , 31.39 , 41.39 , 57.07 , 56.29 , 20.40 
Price to earning, 4.93 , 13.90 , (24.20), (53.99), 4.96 , 5.67 , 8.65 , 7.38 , 10.41 , 10.32 , 10.73 , 10.73 , 8.30 
Price, 29.56 , 58.33 , 43.69 , 45.34 , 55.68 , 91.77 , 123.18 , 156.70 , 326.81 , 427.31 , 612.15 , 603.77 , 169.37 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,13.11%,18.71%,0.00%,0.00%,14.00%,11.93%,14.84%,14.79%,18.13%,19.44%,,,
OPM,9.42%,8.70%,4.75%,6.22%,9.30%,8.81%,7.58%,9.36%,13.98%,15.27%,17.78%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,8.00%,7.58%,4.74%,7.36%,18.74%,18.74%,4.74%
,,,,,,OPM,9.69%,10.30%,11.15%,13.01%,17.78%,17.78%,9.69%
,,,,,,Price to Earning, 8.55 , 8.30 , 8.86 , 9.71 , 10.73 , 10.73 , 8.30 
