3P LAND HOLDINGS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 3.60 , 3.60 , 3.60 , 3.60 , 3.60 , 3.60 , 3.60 , 3.60 , 3.60 , 3.60 
Reserves, 36.95 , 38.30 , 36.68 , 36.54 , 37.24 , 37.95 , 39.60 , 30.46 , 30.33 , 30.29 
Borrowings, 27.29 , 62.74 , 40.99 , 55.68 , 54.84 , 53.12 , 72.86 , 16.38 , 18.01 , 15.05 
Other Liabilities, 14.93 , 13.28 , 16.68 , 20.43 , 24.13 , 23.17 , 20.06 , 0.49 , 0.38 , 0.25 
Total, 82.77 , 117.92 , 97.95 , 116.25 , 119.81 , 117.84 , 136.12 , 50.93 , 52.32 , 49.19 
,,,,,,,,,,
Net Block, 13.17 , 24.94 , 23.63 , 22.49 , 22.88 , 21.90 , 20.66 , 0.72 , 0.69 , 0.62 
Capital Work in Progress, 1.10 , 0.10 , 0.17 , 0.04 , 0.05 , 0.04 , -   , -   , -   , -   
Investments, 12.68 , 12.68 , 17.68 , 17.73 , 17.73 , 17.72 , 32.72 , 32.72 , 32.72 , 32.72 
Other Assets, 55.82 , 80.20 , 56.47 , 75.99 , 79.15 , 78.18 , 82.74 , 17.49 , 18.91 , 15.85 
Total, 82.77 , 117.92 , 97.95 , 116.25 , 119.81 , 117.84 , 136.12 , 50.93 , 52.32 , 49.19 
,,,,,,,,,,
Working Capital, 40.89 , 66.92 , 39.79 , 55.56 , 55.02 , 55.01 , 62.68 , 17.00 , 18.53 , 15.60 
Debtors, 12.68 , 15.73 , 16.03 , 20.50 , 23.46 , 19.58 , 22.10 , 0.46 , 0.08 , -   
Inventory, 9.92 , 21.41 , 21.19 , 25.58 , 20.66 , 24.89 , 40.28 , -   , -   , -   
,,,,,,,,,,
Debtor Days, 47.96 , 81.71 , 58.84 , 59.56 , 64.10 , 51.80 , 51.36 ," 1,865.56 ", 365.00 , -   
Inventory Turnover, 9.73 , 3.28 , 4.69 , 4.91 , 6.47 , 5.54 , 3.90 , -   , -   , -   
,,,,,,,,,,
Return on Equity,4%,4%,-4%,-1%,2%,2%,4%,1%,0%,0%
Return on Capital Emp,,7%,1%,4%,7%,10%,10%,2%,4%,3%
,,,,,,,,,,
