HOUSING & URBAN DEVELOPMENT CORPORATION LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital," 2,001.90 "," 2,001.90 "," 2,001.90 "," 2,001.90 "," 2,001.90 "," 2,001.90 "," 2,001.90 "," 2,001.90 "," 2,001.90 "," 2,001.90 "
Reserves," 2,665.96 "," 3,095.19 "," 3,519.07 "," 3,988.84 "," 4,513.04 "," 5,130.04 "," 5,778.57 "," 6,443.91 "," 7,165.35 "," 7,819.84 "
Borrowings," 19,249.33 "," 15,520.48 "," 15,778.67 "," 18,822.47 "," 16,788.06 "," 20,344.04 "," 20,652.28 "," 25,435.46 "," 28,182.43 "," 36,191.77 "
Other Liabilities," 1,722.60 "," 1,762.80 "," 1,894.40 "," 3,157.81 "," 4,186.97 "," 3,296.03 "," 5,342.88 "," 2,700.39 "," 2,775.79 "," 3,926.69 "
Total," 25,639.79 "," 22,380.37 "," 23,194.04 "," 27,971.02 "," 27,489.97 "," 30,772.01 "," 33,775.63 "," 36,581.66 "," 40,125.47 "," 49,940.20 "
,,,,,,,,,,
Net Block, 71.97 , 68.88 , 74.21 , 71.34 , 71.06 , 68.19 , 74.59 , 72.62 , 72.09 , 70.25 
Capital Work in Progress, 9.07 , 9.59 , 11.81 , 13.87 , 17.65 , 26.68 , 24.94 , 28.27 , 31.82 , 35.09 
Investments," 2,043.19 "," 1,523.98 "," 1,298.98 "," 1,223.98 ", 683.98 , 753.88 , 755.68 , 368.53 , 368.53 , 368.52 
Other Assets," 23,515.56 "," 20,777.92 "," 21,809.04 "," 26,661.83 "," 26,717.28 "," 29,923.26 "," 32,920.42 "," 36,112.24 "," 39,653.03 "," 49,466.34 "
Total," 25,639.79 "," 22,380.37 "," 23,194.04 "," 27,971.02 "," 27,489.97 "," 30,772.01 "," 33,775.63 "," 36,581.66 "," 40,125.47 "," 49,940.20 "
,,,,,,,,,,
Working Capital," 21,792.96 "," 19,015.12 "," 19,914.64 "," 23,504.02 "," 22,530.31 "," 26,627.23 "," 27,577.54 "," 33,411.85 "," 36,877.24 "," 45,539.65 "
Debtors, 21.82 , 12.15 , 16.57 , 12.52 , 10.60 , 10.07 , 10.05 , 2.05 , 3.85 , 1.96 
Inventory, 41.32 , 43.17 , 41.32 , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 2.95 , 1.83 , 2.67 , 1.66 , 1.34 , 1.23 , 1.08 , 0.23 , 0.40 , 0.17 
Inventory Turnover, 65.31 , 56.18 , 54.78 , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,9%,10%,10%,10%,11%,10%,10%,9%,9%,8%
Return on Capital Emp,,10%,10%,11%,11%,11%,11%,10%,9%,8%
,,,,,,,,,,
