HILTON METAL FORGING LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.44 , 12.44 , 12.44 , 12.44 , 12.44 , 12.44 , 12.44 , 12.44 , 12.44 , 12.44 
Reserves, 42.00 , 42.50 , 42.30 , 43.58 , 46.18 , 48.49 , 49.05 , 47.46 , 46.74 , 47.00 
Borrowings, 44.78 , 29.90 , 27.69 , 24.42 , 18.93 , 23.08 , 27.18 , 24.37 , 26.37 , 34.74 
Other Liabilities, 20.63 , 13.17 , 21.74 , 27.02 , 32.32 , 29.43 , 25.19 , 22.04 , 29.74 , 50.84 
Total, 119.85 , 98.01 , 104.17 , 107.46 , 109.87 , 113.44 , 113.86 , 106.31 , 115.29 , 145.02 
,,,,,,,,,,
Net Block, 40.07 , 40.96 , 39.63 , 38.28 , 36.47 , 34.86 , 32.87 , 31.17 , 36.01 , 37.06 
Capital Work in Progress, 0.60 , -   , -   , -   , -   , -   , 6.80 , 6.67 , 0.23 , -   
Investments, 0.76 , 1.01 , 0.68 , 0.68 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 , 0.01 
Other Assets, 78.42 , 56.04 , 63.86 , 68.50 , 73.39 , 78.57 , 74.18 , 68.46 , 79.04 , 107.95 
Total, 119.85 , 98.01 , 104.17 , 107.46 , 109.87 , 113.44 , 113.86 , 106.31 , 115.29 , 145.02 
,,,,,,,,,,
Working Capital, 57.79 , 42.87 , 42.12 , 41.48 , 41.07 , 49.14 , 48.99 , 46.42 , 49.30 , 57.11 
Debtors, 7.43 , 7.67 , 9.91 , 13.50 , 20.81 , 24.96 , 19.43 , 18.99 , 21.65 , 30.08 
Inventory, 39.11 , 36.00 , 43.00 , 43.42 , 34.46 , 38.06 , 40.66 , 36.55 , 42.74 , 67.08 
,,,,,,,,,,
Debtor Days, 37.11 , 59.48 , 55.92 , 51.53 , 48.44 , 70.09 , 77.04 , 103.33 , 98.46 , 115.81 
Inventory Turnover, 1.87 , 1.31 , 1.50 , 2.20 , 4.55 , 3.42 , 2.26 , 1.84 , 1.88 , 1.41 
,,,,,,,,,,
Return on Equity,5%,0%,0%,3%,5%,5%,2%,-3%,-1%,0%
Return on Capital Emp,,6%,6%,8%,11%,8%,5%,1%,3%,4%
,,,,,,,,,,
