HIGH GROUND ENTERPRISE LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 1.33 , 1.33 , 2.77 , 5.40 , 5.50 , 5.50 , 9.41 , 10.47 , 11.51 , 11.51 
Reserves, (1.28), (1.38), (1.56), 1.06 , 3.40 , 7.45 , 45.25 , 82.49 , 92.17 , 106.67 
Borrowings, -   , 0.09 , 0.26 , 1.01 , 2.90 , 9.11 , 24.14 , 33.21 , 48.89 , 63.53 
Other Liabilities, 0.06 , 0.06 , 2.42 , 3.09 , 19.88 , 53.93 , 80.45 , 122.06 , 100.06 , 156.06 
Total, 0.11 , 0.10 , 3.89 , 10.56 , 31.68 , 75.99 , 159.25 , 248.23 , 252.63 , 337.77 
,,,,,,,,,,
Net Block, -   , -   , -   , 0.02 , 0.04 , 2.16 , 6.89 , 6.43 , 5.45 , 8.68 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, -   , -   , 0.31 , 3.77 , 3.59 , 3.59 , 3.59 , 0.02 , 0.02 , 0.07 
Other Assets, 0.11 , 0.10 , 3.58 , 6.77 , 28.05 , 70.24 , 148.77 , 241.78 , 247.16 , 329.02 
Total, 0.11 , 0.10 , 3.89 , 10.56 , 31.68 , 75.99 , 159.25 , 248.23 , 252.63 , 337.77 
,,,,,,,,,,
Working Capital, 0.05 , 0.04 , 1.16 , 3.68 , 8.17 , 16.31 , 68.32 , 119.72 , 147.10 , 172.96 
Debtors, 0.07 , 0.07 , -   , 5.13 , 24.01 , 35.49 , 81.46 , 161.13 , 159.28 , 237.83 
Inventory, -   , -   , 2.55 , 0.90 , 2.10 , 11.80 , 15.33 , 12.09 , 12.35 , 11.75 
,,,,,,,,,,
Debtor Days, 255.50 , -   , -   , 153.23 , 318.56 , 169.64 , 193.15 , 237.12 , 189.06 , 161.58 
Inventory Turnover, -   , -   , 0.08 , 13.58 , 13.10 , 6.47 , 10.04 , 20.52 , 24.90 , 45.72 
,,,,,,,,,,
Return on Equity,0%,,-15%,41%,30%,31%,15%,15%,12%,14%
Return on Capital Emp,,-200%,-24%,70%,45%,40%,30%,24%,18%,19%
,,,,,,,,,,
