INDIAN METALS & FERRO ALLOYS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 21.33 , 26.34 , 26.33 , 25.98 , 25.98 , 25.98 , 25.98 , 25.98 , 26.98 , 26.98 
Reserves, 437.00 , 580.29 , 715.09 , 760.93 , 799.62 , 829.62 , 836.91 , 783.08 ," 1,016.22 "," 1,168.61 "
Borrowings, 352.38 , 426.91 , 526.42 , 823.04 , 973.62 ," 1,093.23 "," 1,069.44 "," 1,014.27 ", 941.07 , 851.57 
Other Liabilities, 325.02 , 330.60 , 400.72 , 489.73 , 368.43 , 451.24 , 508.51 , 526.90 , 525.66 , 591.03 
Total," 1,135.73 "," 1,364.14 "," 1,668.56 "," 2,099.68 "," 2,167.65 "," 2,400.07 "," 2,440.84 "," 2,350.23 "," 2,509.93 "," 2,638.19 "
,,,,,,,,,,
Net Block, 350.63 , 363.59 , 403.94 , 508.19 ," 1,006.67 "," 1,107.88 "," 1,108.40 "," 1,067.00 "," 1,016.54 "," 1,001.42 "
Capital Work in Progress, 98.97 , 272.10 , 341.30 , 602.56 , 235.02 , 82.06 , 44.72 , 60.46 , 56.45 , 89.66 
Investments, 93.10 , 137.79 , 144.74 , 139.37 , 188.55 , 179.46 , 167.77 , 201.57 , 326.92 , 313.47 
Other Assets, 593.03 , 590.66 , 778.58 , 849.56 , 737.41 ," 1,030.67 "," 1,119.95 "," 1,021.20 "," 1,110.02 "," 1,233.64 "
Total," 1,135.73 "," 1,364.14 "," 1,668.56 "," 2,099.68 "," 2,167.65 "," 2,400.07 "," 2,440.84 "," 2,350.23 "," 2,509.93 "," 2,638.19 "
,,,,,,,,,,
Working Capital, 268.01 , 260.06 , 377.86 , 359.83 , 368.98 , 579.43 , 611.44 , 494.30 , 584.36 , 642.61 
Debtors, 33.73 , 20.50 , 11.89 , 36.44 , 46.31 , 56.78 , 53.11 , 14.80 , 66.68 , 65.20 
Inventory, 217.85 , 254.05 , 331.16 , 329.69 , 319.13 , 372.66 , 405.04 , 330.85 , 340.08 , 428.06 
,,,,,,,,,,
Debtor Days, 12.28 , 12.63 , 4.06 , 11.15 , 13.28 , 15.73 , 14.42 , 4.46 , 14.55 , 13.48 
Inventory Turnover, 4.60 , 2.33 , 3.23 , 3.62 , 3.99 , 3.54 , 3.32 , 3.66 , 4.92 , 4.12 
,,,,,,,,,,
Return on Equity,57%,7%,22%,8%,7%,5%,1%,-6%,24%,16%
Return on Capital Emp,,11%,27%,12%,10%,9%,7%,0%,24%,18%
,,,,,,,,,,
