EMCO LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.77 , 12.38 , 13.03 , 13.03 , 13.03 , 13.03 , 13.52 , 13.52 , 13.56 , 13.58 
Reserves, 408.24 , 569.99 , 543.53 , 550.18 , 551.55 , 557.84 , 568.37 , 521.17 , 452.80 , 293.02 
Borrowings, 356.14 , 259.90 , 361.48 , 426.53 , 423.44 , 486.78 , 577.40 , 803.58 , 945.00 , 919.03 
Other Liabilities, 468.38 , 389.85 , 495.85 , 478.02 , 510.57 , 578.05 , 524.49 , 391.79 , 266.75 , 401.29 
Total," 1,244.53 "," 1,232.12 "," 1,413.89 "," 1,467.76 "," 1,498.59 "," 1,635.70 "," 1,683.78 "," 1,730.06 "," 1,678.11 "," 1,626.92 "
,,,,,,,,,,
Net Block, 182.55 , 196.44 , 222.49 , 292.82 , 291.02 , 294.86 , 288.60 , 269.88 , 230.14 , 218.71 
Capital Work in Progress, 23.45 , 18.85 , 16.96 , 5.92 , 6.20 , 1.03 , 1.05 , 8.13 , 3.53 , 2.26 
Investments, 12.18 , 10.33 , 9.62 , 9.62 , 9.88 , 9.98 , 85.23 , 121.00 , 121.24 , 121.17 
Other Assets," 1,026.35 "," 1,006.50 "," 1,164.82 "," 1,159.40 "," 1,191.49 "," 1,329.83 "," 1,308.90 "," 1,331.05 "," 1,323.20 "," 1,284.78 "
Total," 1,244.53 "," 1,232.12 "," 1,413.89 "," 1,467.76 "," 1,498.59 "," 1,635.70 "," 1,683.78 "," 1,730.06 "," 1,678.11 "," 1,626.92 "
,,,,,,,,,,
Working Capital, 557.97 , 616.65 , 668.97 , 681.38 , 680.92 , 751.78 , 784.41 , 939.26 ," 1,056.45 ", 883.49 
Debtors, 469.98 , 477.47 , 592.12 , 644.67 , 586.05 , 574.46 , 602.42 , 613.85 , 640.38 , 569.34 
Inventory, 175.62 , 152.57 , 153.45 , 164.77 , 185.03 , 241.91 , 202.39 , 206.04 , 140.22 , 162.58 
,,,,,,,,,,
Debtor Days, 172.19 , 178.10 , 205.94 , 290.67 , 319.83 , 251.92 , 241.04 , 277.90 , 277.81 , 600.64 
Inventory Turnover, 5.67 , 6.41 , 6.84 , 4.91 , 3.61 , 3.44 , 4.51 , 3.91 , 6.00 , 2.13 
,,,,,,,,,,
Return on Equity,13%,23%,-8%,1%,1%,1%,1%,-5%,-15%,-52%
Return on Capital Emp,,29%,-1%,9%,7%,8%,8%,6%,3%,-5%
,,,,,,,,,,
