AJANTA PHARMA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, 33.80 , 99.38 , 107.63 , 38.85 , 205.66 , 189.71 , 262.92 , 276.67 , 536.90 , 219.16 
Cash from Investing Activity, (81.05), (42.18), (49.50), (50.20), (98.45), (175.57), (145.63), (139.39), (339.66), (201.12)
Cash from Financing Activity, 49.65 , (59.28), (61.30), 11.62 , (95.90), (19.80), (101.18), (128.38), (198.02), (0.54)
Net Cash Flow, 2.40 , (2.08), (3.17), 0.27 , 11.31 , (5.66), 16.11 , 8.90 , (0.78), 17.50 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
