JET AIRWAYS (INDIA) LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Cash from Operating Activity, (376.30)," 1,651.42 "," 1,318.64 "," 2,240.61 "," 1,839.04 ", 921.26 , 528.03 ," 2,531.14 ", 960.85 ," 1,697.64 "
Cash from Investing Activity," (1,153.65)", 160.10 , 13.83 , 293.43 ," 1,677.24 ", (341.57), (172.65), (739.04)," 1,644.87 ", (359.15)
Cash from Financing Activity," 1,242.12 "," (2,083.52)"," (1,297.46)"," (2,610.26)"," (3,443.55)", (426.63), 304.76 ," (2,437.59)"," (2,378.58)"," (1,554.96)"
Net Cash Flow, (287.83), (272.00), 35.01 , (76.22), 72.73 , 153.06 , 660.14 , (645.49), 227.14 , (216.47)
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
