IMPEX FERRO TECH LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 373.14 , 549.04 , 602.72 , 526.23 , 641.45 , 697.74 , 505.57 , 271.91 , 121.32 , 129.23 , 102.07 , 137.66 , 91.94 
Expenses, 347.60 , 525.49 , 577.80 , 496.92 , 590.81 , 722.10 , 531.08 , 312.94 , 204.10 , 185.25 , 137.10 , 137.66 , 91.94 
Operating Profit, 25.54 , 23.55 , 24.92 , 29.31 , 50.64 , (24.36), (25.51), (41.03), (82.78), (56.02), (35.03), -   , -   
Other Income, 1.43 , 6.63 , 5.49 , 5.56 , 2.73 , 6.30 , 3.05 , 1.21 , 2.99 , 0.79 , 0.34 , -   , -   
Depreciation, 2.53 , 2.87 , 2.93 , 4.54 , 11.42 , 11.77 , 8.64 , 7.30 , 7.31 , 7.12 , 7.08 , 7.08 , 7.08 
Interest, 16.55 , 17.29 , 17.01 , 24.29 , 35.78 , 35.96 , 30.34 , 34.24 , 0.52 , 6.00 , 1.29 , 1.29 , 1.29 
Profit before tax, 8.13 , 10.10 , 10.50 , 6.04 , 6.18 , (65.80), (61.44), (81.37), (87.64), (68.34), (43.06), (8.37), (8.37)
Tax, 4.59 , 4.39 , 3.70 , 2.45 , 2.21 , (10.94), -   , -   , -   , -   , -   ,0%,0%
Net profit, 3.54 , 5.71 , 6.80 , 3.59 , 3.96 , (54.86), (61.44), (81.37), (87.64), (68.34), (43.07), (8.37), (8.37)
EPS, 1.42 , 1.14 , 1.36 , 0.53 , 0.59 , (6.72), (7.53), (9.25), (9.97), (7.77), (4.89), (0.95), (0.95)
Price to earning, 4.77 , 12.55 , 8.80 , 13.21 , 6.35 , (0.58), (0.30), (0.14), (0.18), (0.12), -   , -   , -   
Price, 6.75 , 14.34 , 11.98 , 7.03 , 3.73 , 3.90 , 2.25 , 1.31 , 1.81 , 0.96 , 0.40 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,6.84%,4.29%,4.13%,5.57%,7.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-11.11%,-19.75%,-27.42%,-36.54%,6.52%,6.52%,-36.54%
,,,,,,OPM,3.48%,2.76%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 9.14 , 9.78 ,  ,  , -   , -   , -   
