AMARA RAJA BATTERIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,313.18 "," 1,464.49 "," 1,761.05 "," 2,364.48 "," 2,958.91 "," 3,436.65 "," 4,210.86 "," 4,617.76 "," 5,317.15 "," 6,059.15 "," 6,793.11 "," 6,904.69 "," 6,935.22 "
Expenses," 1,143.90 "," 1,176.03 "," 1,503.67 "," 2,024.89 "," 2,508.15 "," 2,876.76 "," 3,509.06 "," 3,794.78 "," 4,467.24 "," 5,175.92 "," 5,841.36 "," 5,801.21 "," 5,963.56 "
Operating Profit, 169.28 , 288.46 , 257.38 , 339.59 , 450.76 , 559.89 , 701.80 , 822.98 , 849.91 , 883.23 , 951.75 ," 1,103.49 ", 971.66 
Other Income, 8.03 , 17.01 , 7.78 , 27.97 , 37.40 , 42.05 , 42.30 , 45.88 , 49.24 , 66.37 , 46.77 , -   , -   
Depreciation, 34.56 , 42.94 , 41.71 , 46.47 , 66.09 , 64.57 , 133.99 , 140.69 , 191.17 , 230.34 , 261.20 , 261.20 , 261.20 
Interest, 20.10 , 7.92 , 3.06 , 2.45 , 0.27 , 0.72 , 0.24 , 5.53 , 5.77 , 5.06 , 6.95 , 6.95 , 6.95 
Profit before tax, 122.65 , 254.61 , 220.39 , 318.64 , 421.82 , 536.67 , 609.86 , 722.64 , 702.21 , 714.20 , 730.37 , 835.34 , 703.51 
Tax, 42.17 , 87.58 , 72.29 , 103.58 , 135.11 , 169.23 , 199.00 , 231.01 , 223.72 , 242.88 , 246.88 ,34%,34%
Net profit, 80.48 , 167.03 , 148.10 , 215.06 , 286.71 , 367.44 , 410.86 , 491.63 , 478.49 , 471.32 , 483.49 , 552.98 , 465.71 
EPS, 4.60 , 9.54 , 8.46 , 12.29 , 16.38 , 20.99 , 23.47 , 28.09 , 27.34 , 26.93 , 28.31 , 32.37 , 27.26 
Price to earning, 5.30 , 9.03 , 11.20 , 12.35 , 15.87 , 19.18 , 35.75 , 32.38 , 32.19 , 30.75 , 22.64 , 29.49 , 20.60 
Price, 24.38 , 86.21 , 94.73 , 151.70 , 260.00 , 402.57 , 839.08 , 909.49 , 880.11 , 827.94 , 640.90 , 954.70 , 561.73 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,8.49%,14.83%,26.52%,15.01%,15.01%,15.01%,15.01%,14.77%,15.17%,15.04%,,,
OPM,12.89%,19.70%,14.62%,14.36%,15.23%,16.29%,16.67%,17.82%,15.98%,14.58%,14.01%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,18.52%,19.31%,15.41%,12.90%,13.95%,13.95%,12.90%
,,,,,,OPM,15.89%,15.91%,16.15%,15.98%,14.01%,15.98%,14.01%
,,,,,,Price to Earning, 20.60 , 25.14 , 28.81 , 29.49 , 22.64 , 29.49 , 20.60 
