ASPINWALL & COMPANY LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 190.59 , 169.03 , 207.94 , 236.62 , 204.30 , 194.36 , 222.53 , 237.86 , 244.60 , 280.94 , 275.64 , 322.68 , 293.05 
Expenses, 182.91 , 157.72 , 188.95 , 214.97 , 190.63 , 179.13 , 211.68 , 222.25 , 223.68 , 253.69 , 271.01 , 295.72 , 288.12 
Operating Profit, 7.68 , 11.31 , 18.99 , 21.65 , 13.67 , 15.23 , 10.85 , 15.61 , 20.92 , 27.25 , 4.63 , 26.96 , 4.92 
Other Income, 9.48 , 8.85 , 6.11 , 5.49 , 5.76 , 2.86 , 4.52 , 4.40 , 2.58 , 1.47 , 6.99 , -   , -   
Depreciation, 3.25 , 3.57 , 4.80 , 4.97 , 5.06 , 4.91 , 2.12 , 2.28 , 2.32 , 2.49 , 2.51 , 2.51 , 2.51 
Interest, 3.11 , 2.62 , 3.31 , 5.22 , 5.59 , 5.84 , 8.65 , 5.51 , 6.23 , 5.48 , 6.91 , 6.91 , 6.91 
Profit before tax, 11.62 , 13.97 , 16.99 , 16.95 , 8.78 , 7.34 , 4.60 , 12.22 , 14.95 , 20.75 , 2.20 , 17.54 , (4.50)
Tax, 3.20 , 3.64 , 6.94 , 9.49 , 4.01 , 3.96 , 0.40 , 4.54 , 6.33 , 7.55 , 1.22 ,55%,55%
Net profit, 8.42 , 10.33 , 10.05 , 7.46 , 4.77 , 3.38 , 4.20 , 7.68 , 8.62 , 13.20 , 0.98 , 7.81 , (2.00)
EPS, 10.77 , 13.21 , 12.85 , 9.54 , 6.10 , 4.32 , 5.37 , 9.82 , 11.03 , 16.88 , 1.25 , 9.99 , (2.56)
Price to earning,  ,  ,  ,  ,  ,  ,  ,  , 20.35 , 23.15 , 123.50 , 123.50 , 55.67 
Price, -   , -   , -   , -   , -   , -   , -   , -   , 224.36 , 390.93 , 154.80 ," 1,234.10 ", (142.65)
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,13.90%,12.88%,19.50%,26.27%,36.90%,46.15%,33.57%,25.52%,27.26%,20.76%,,,
OPM,4.03%,6.69%,9.13%,9.15%,6.69%,7.84%,4.88%,6.56%,8.55%,9.70%,1.68%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,4.41%,4.39%,6.58%,8.08%,14.86%,14.86%,4.39%
,,,,,,OPM,7.45%,7.72%,7.61%,8.35%,1.68%,8.35%,1.68%
,,,,,,Price to Earning, 55.67 , 55.67 , 55.67 , 55.67 , 123.50 , 123.50 , 55.67 
