INDRAPRASTHA GAS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 140.00 , 140.00 , 140.00 , 140.00 , 140.00 , 140.00 , 140.00 , 140.00 , 140.00 , 140.00 
Reserves, 543.42 , 685.45 , 863.86 ," 1,088.94 "," 1,352.99 "," 1,623.16 "," 1,958.13 "," 2,376.43 "," 2,786.56 "," 3,372.90 "
Borrowings, 26.54 , 55.22 , 281.84 , 539.02 , 458.49 , 352.49 , 145.31 , -   , -   , -   
Other Liabilities, 177.01 , 231.15 , 483.26 , 561.68 , 687.91 , 744.27 , 839.18 , 876.54 ," 1,187.61 "," 1,427.65 "
Total, 886.97 ," 1,111.82 "," 1,768.96 "," 2,329.64 "," 2,639.39 "," 2,859.92 "," 3,082.62 "," 3,392.97 "," 4,114.17 "," 4,940.55 "
,,,,,,,,,,
Net Block, 439.47 , 651.41 ," 1,159.45 "," 1,579.59 "," 1,847.33 "," 1,895.25 "," 1,955.81 "," 2,019.19 "," 2,117.15 "," 2,432.03 "
Capital Work in Progress, 81.63 , 182.62 , 327.21 , 375.13 , 291.29 , 262.34 , 254.10 , 266.92 , 351.79 , 386.02 
Investments, 104.18 , 17.02 , 41.64 , 98.41 , 142.59 , 117.35 , 290.86 , 259.17 , 677.04 ," 1,147.69 "
Other Assets, 261.69 , 260.77 , 240.66 , 276.51 , 358.18 , 584.98 , 581.85 , 847.69 , 968.19 , 974.81 
Total, 886.97 ," 1,111.82 "," 1,768.96 "," 2,329.64 "," 2,639.39 "," 2,859.92 "," 3,082.62 "," 3,392.97 "," 4,114.17 "," 4,940.55 "
,,,,,,,,,,
Working Capital, 84.68 , 29.62 , (242.60), (285.17), (329.73), (159.29), (257.33), (28.85), (219.42), (452.84)
Debtors, 31.87 , 33.49 , 74.48 , 129.80 , 178.86 , 219.59 , 235.19 , 251.14 , 201.39 , 226.14 
Inventory, 24.94 , 29.40 , 35.90 , 40.01 , 43.13 , 39.59 , 43.47 , 60.59 , 56.54 , 56.04 
,,,,,,,,,,
Debtor Days, 13.64 , 11.34 , 15.57 , 18.82 , 19.39 , 20.48 , 23.32 , 24.87 , 19.27 , 17.97 
Inventory Turnover, 34.19 , 36.67 , 48.64 , 62.92 , 78.07 , 98.86 , 84.68 , 60.83 , 67.47 , 81.94 
,,,,,,,,,,
Return on Equity,25%,26%,26%,25%,24%,20%,21%,17%,20%,19%
Return on Capital Emp,,41%,37%,33%,32%,29%,31%,27%,32%,32%
,,,,,,,,,,
