LAKSHMI MACHINE WORKS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.37 , 12.37 , 11.27 , 11.27 , 11.27 , 11.27 , 11.27 , 11.27 , 10.96 , 10.96 
Reserves, 830.36 , 913.41 , 815.69 , 887.24 , 949.02 ," 1,093.17 "," 1,249.20 "," 1,492.08 "," 1,527.47 "," 1,710.69 "
Borrowings, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Other Liabilities, 651.68 , 669.40 , 994.95 , 985.37 , 834.82 , 920.31 , 911.39 , 804.87 , 773.69 , 831.90 
Total," 1,494.41 "," 1,595.18 "," 1,821.91 "," 1,883.88 "," 1,795.11 "," 2,024.75 "," 2,171.86 "," 2,308.22 "," 2,312.12 "," 2,553.55 "
,,,,,,,,,,
Net Block, 518.59 , 446.41 , 426.01 , 497.56 , 436.59 , 382.94 , 374.11 , 400.90 , 462.25 , 515.00 
Capital Work in Progress, 8.78 , 0.16 , 10.40 , 10.31 , 13.21 , 2.73 , 3.10 , 7.56 , 3.34 , 21.16 
Investments, 112.71 , 121.44 , 100.07 , 154.07 , 103.83 , 128.83 , 128.83 , 152.76 , 126.24 , 147.98 
Other Assets, 854.33 ," 1,027.17 "," 1,285.43 "," 1,221.94 "," 1,241.48 "," 1,510.25 "," 1,665.82 "," 1,747.00 "," 1,720.29 "," 1,869.41 "
Total," 1,494.41 "," 1,595.18 "," 1,821.91 "," 1,883.88 "," 1,795.11 "," 2,024.75 "," 2,171.86 "," 2,308.22 "," 2,312.12 "," 2,553.55 "
,,,,,,,,,,
Working Capital, 202.65 , 357.77 , 290.48 , 236.57 , 406.66 , 589.94 , 754.43 , 942.13 , 946.60 ," 1,037.51 "
Debtors, 51.75 , 61.60 , 111.95 , 129.30 , 120.01 , 182.79 , 220.58 , 207.96 , 195.09 , 262.84 
Inventory, 82.46 , 110.40 , 251.14 , 215.32 , 225.70 , 280.63 , 288.66 , 299.35 , 331.78 , 306.27 
,,,,,,,,,,
Debtor Days, 14.12 , 19.78 , 22.65 , 22.33 , 22.85 , 29.76 , 33.76 , 27.57 , 32.17 , 38.42 
Inventory Turnover, 16.23 , 10.30 , 7.18 , 9.82 , 8.49 , 7.99 , 8.26 , 9.20 , 6.67 , 8.15 
,,,,,,,,,,
Return on Equity,13%,11%,20%,15%,12%,17%,16%,15%,12%,12%
Return on Capital Emp,,17%,27%,26%,18%,25%,24%,24%,18%,18%
,,,,,,,,,,
