ADANI POWER LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, -   , 426.56 ," 2,068.48 "," 3,893.62 "," 6,245.66 "," 10,725.00 "," 10,487.15 "," 12,729.84 "," 10,868.11 "," 8,249.26 "," 2,432.79 "," 7,614.96 "," 7,663.04 "
Expenses, 2.82 , 181.97 , 828.16 ," 2,801.11 "," 5,493.83 "," 7,147.06 "," 8,025.11 "," 9,189.43 "," 9,603.68 "," 7,245.93 "," 2,421.06 "," 6,226.17 "," 7,626.09 "
Operating Profit, (2.82), 244.59 ," 1,240.32 "," 1,092.51 ", 751.83 ," 3,577.94 "," 2,462.04 "," 3,540.41 "," 1,264.43 "," 1,003.33 ", 11.73 ," 1,388.79 ", 36.95 
Other Income, -   , 31.93 , 80.64 , 243.00 , 411.99 , 483.11 , 848.32 , 508.64 ," (3,179.72)"," 1,841.64 ", 358.23 , -   , -   
Depreciation, -   , 35.35 , 180.37 , 551.45 ," 1,012.12 "," 1,187.83 ", 881.37 ," 1,137.26 "," 1,120.72 ", 860.67 , 38.70 , 38.70 , 38.70 
Interest, -   , 37.67 , 316.82 , 787.68 ," 1,645.41 "," 3,338.59 "," 2,497.62 "," 2,951.19 "," 3,101.56 "," 2,008.07 "," 1,049.82 "," 1,049.82 "," 1,049.82 "
Profit before tax, (2.82), 203.50 , 823.77 , (3.62)," (1,493.71)", (465.37), (68.63), (39.40)," (6,137.57)", (23.77), (718.56), 300.27 ," (1,051.57)"
Tax, -   , 32.70 , 300.02 , 290.30 , 458.32 ," (1,060.63)", -   , (135.94), (83.23), -   , -   ,0%,0%
Net profit, (2.82), 170.80 , 523.75 , (293.92)," (1,952.03)", 595.26 , (68.63), 96.54 ," (6,054.34)", (23.77), (718.56), 300.27 ," (1,051.57)"
EPS, (0.02), 0.78 , 2.40 , (1.35), (8.16), 2.07 , (0.24), 0.29 , (15.70), (0.06), (1.86), 0.78 , (2.73)
Price to earning,  , 151.13 , 48.28 , (51.00), (5.77), 25.05 , (193.96), 117.05 , (2.31), (414.52), -   , 117.05 , -   
Price, -   , 118.41 , 115.99 , 68.76 , 47.08 , 51.91 , 46.35 , 33.89 , 36.24 , 25.55 , 49.10 , 91.12 , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,57.34%,59.96%,28.06%,12.04%,33.36%,23.48%,27.81%,11.63%,12.16%,0.48%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,,21.85%,5.72%,-7.69%,-24.10%,-7.69%,-24.10%
,,,,,,OPM,23.10%,21.67%,22.33%,18.24%,0.48%,18.24%,0.48%
,,,,,,Price to Earning, 85.38 , 71.05 , 71.05 , 117.05 , -   , 117.05 , -   
