CENTRAL DEPOSITORY SERVICES (INDIA) LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 75.07 , 100.93 , 100.92 , 101.49 , 103.13 , 103.86 , 95.57 , 114.54 , 153.66 , 176.87 , 152.45 , 217.15 , 189.59 
Expenses, 24.93 , 28.51 , 28.12 , 29.64 , 48.93 , 50.84 , 52.85 , 51.73 , 59.90 , 66.02 , 70.56 , 86.68 , 87.75 
Operating Profit, 50.14 , 72.42 , 72.80 , 71.85 , 54.20 , 53.02 , 42.72 , 62.81 , 93.76 , 110.85 , 81.89 , 130.48 , 101.84 
Other Income, 0.37 , 0.46 , 1.17 , (1.92), 0.95 , 2.15 , 25.74 , 51.70 , 1.57 , 2.00 , 36.03 , -   , -   
Depreciation, 3.96 , 5.48 , 5.42 , 3.54 , 1.85 , 3.83 , 4.90 , 3.44 , 3.49 , 6.46 , 8.26 , 8.26 , 8.26 
Interest, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Profit before tax, 46.55 , 67.40 , 68.55 , 66.39 , 53.30 , 51.35 , 63.57 , 111.08 , 91.84 , 106.39 , 109.66 , 122.22 , 93.58 
Tax, 12.53 , 19.88 , 20.51 , 18.93 , 12.20 , 9.95 , 17.85 , 34.24 , 23.99 , 28.69 , 25.28 ,23%,23%
Net profit, 34.02 , 47.52 , 48.04 , 47.46 , 41.10 , 41.40 , 45.71 , 76.84 , 67.85 , 77.69 , 84.37 , 94.04 , 72.01 
EPS, 3.26 , 4.55 , 4.60 , 4.54 , 3.93 , 3.96 , 4.37 , 7.35 , 6.49 , 7.43 , 8.07 , 9.00 , 6.89 
Price to earning,  ,  ,  ,  ,  ,  ,  ,  ,  , 39.62 , 28.47 , 34.04 , 28.47 
Price, -   , -   , -   , -   , -   , -   , -   , -   , -   , 294.56 , 229.85 , 306.38 , 196.17 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,30.72%,26.39%,26.10%,33.04%,50.85%,50.48%,50.30%,34.01%,46.20%,47.08%,,,
OPM,66.79%,71.75%,72.14%,70.80%,52.56%,51.05%,44.70%,54.84%,61.02%,62.67%,53.72%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,9.99%,8.35%,11.39%,22.78%,15.10%,22.78%,8.35%
,,,,,,OPM,60.79%,57.61%,56.35%,60.08%,53.72%,60.08%,53.72%
,,,,,,Price to Earning, 34.04 , 34.04 , 34.04 , 34.04 , 28.47 , 34.04 , 28.47 
