ALMONDZ GLOBAL SECURITIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 15.19 , 15.19 , 15.29 , 15.53 , 15.53 , 15.53 , 15.53 , 15.53 , 15.53 , 15.53 
Reserves, 75.36 , 85.74 , 91.81 , 95.38 , 95.40 , 101.24 , 105.38 , 106.08 , 107.59 , 109.91 
Borrowings, 2.80 , 22.98 , 25.72 , 23.56 , 23.34 , 22.20 , 42.39 , 21.08 , 20.75 , 13.15 
Other Liabilities, 18.47 , 29.84 , 33.91 , 20.62 , 12.04 , 15.30 , 13.57 , 13.10 , 14.67 , 22.82 
Total, 111.82 , 153.75 , 166.73 , 155.09 , 146.31 , 154.27 , 176.87 , 155.79 , 158.54 , 161.41 
,,,,,,,,,,
Net Block, 13.50 , 11.38 , 43.40 , 41.03 , 39.20 , 36.99 , 34.06 , 32.71 , 31.59 , 30.97 
Capital Work in Progress, 3.10 , 0.09 , 0.12 , 0.12 , -   , 0.01 , -   , 0.05 , 0.02 , -   
Investments, 5.13 , 7.60 , 22.62 , 22.92 , 23.29 , 21.05 , 52.79 , 62.29 , 62.93 , 68.97 
Other Assets, 90.09 , 134.68 , 100.59 , 91.02 , 83.82 , 96.22 , 90.02 , 60.74 , 64.00 , 61.47 
Total, 111.82 , 153.75 , 166.73 , 155.09 , 146.31 , 154.27 , 176.87 , 155.79 , 158.54 , 161.41 
,,,,,,,,,,
Working Capital, 71.62 , 104.84 , 66.68 , 70.40 , 71.78 , 80.92 , 76.45 , 47.64 , 49.33 , 38.65 
Debtors, 9.81 , 11.61 , 16.14 , 15.60 , 12.13 , 10.40 , 9.56 , 17.87 , 14.29 , 15.52 
Inventory, 25.02 , 62.12 , 11.40 , 7.34 , 3.58 , 5.17 , 34.58 , 7.32 , 8.26 , 7.51 
,,,,,,,,,,
Debtor Days, 51.83 , 54.01 , 75.17 , 94.26 , 99.76 , 92.88 , 68.45 , 176.86 , 170.56 , 154.95 
Inventory Turnover, 2.76 , 1.26 , 6.87 , 8.23 , 12.40 , 7.91 , 1.47 , 5.04 , 3.70 , 4.87 
,,,,,,,,,,
Return on Equity,7%,11%,6%,-3%,0%,5%,4%,1%,1%,2%
Return on Capital Emp,,17%,11%,0%,2%,8%,7%,3%,4%,4%
,,,,,,,,,,
