G M BREWERIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Mar-19
Equity Share Capital, 9.37 , 9.37 , 9.37 , 9.37 , 9.37 , 11.71 , 11.71 , 14.63 , 14.63 , 18.29 
Reserves, 46.90 , 65.20 , 76.31 , 86.36 , 105.14 , 114.49 , 169.28 , 209.99 , 276.65 , 348.53 
Borrowings, 18.45 , 31.71 , 25.12 , 22.87 , 28.59 , 32.10 , -   , -   , -   , -   
Other Liabilities, 40.52 , 42.14 , 57.69 , 65.12 , 77.50 , 47.50 , 50.04 , 54.77 , 59.54 , 56.72 
Total, 115.24 , 148.42 , 168.49 , 183.72 , 220.60 , 205.80 , 231.03 , 279.39 , 350.82 , 423.54 
,,,,,,,,,,
Net Block, 71.63 , 86.43 , 83.01 , 84.85 , 95.54 , 85.93 , 78.64 , 96.31 , 110.85 , 139.48 
Capital Work in Progress, 3.38 , 21.10 , 29.39 , 42.80 , 6.76 , 0.77 , 2.12 , 76.13 , 63.60 , 47.67 
Investments, 0.02 , 0.02 , 0.02 , 0.02 , 48.97 , 76.75 , 88.18 , 46.38 , 107.69 , 162.78 
Other Assets, 40.21 , 40.87 , 56.07 , 56.05 , 69.33 , 42.35 , 62.09 , 60.57 , 68.68 , 73.61 
Total, 115.24 , 148.42 , 168.49 , 183.72 , 220.60 , 205.80 , 231.03 , 279.39 , 350.82 , 423.54 
,,,,,,,,,,
Working Capital, (0.31), (1.27), (1.62), (9.07), (8.17), (5.15), 12.05 , 5.80 , 9.14 , 16.89 
Debtors, 0.02 , 0.81 , 0.25 , 0.29 , 0.20 , 0.10 , 0.23 , 0.45 , 0.87 , 2.13 
Inventory, 11.38 , 6.40 , 10.81 , 7.87 , 13.76 , 18.94 , 13.05 , 10.70 , 11.62 , 17.74 
,,,,,,,,,,
Debtor Days, 0.03 , 1.28 , 0.36 , 0.22 , 0.25 , 0.12 , 0.23 , 0.44 , 0.75 , 1.68 
Inventory Turnover, 19.30 , 36.19 , 23.77 , 60.05 , 20.98 , 16.23 , 27.55 , 35.07 , 36.65 , 26.16 
,,,,,,,,,,
Return on Equity,12%,28%,16%,15%,19%,15%,32%,19%,25%,22%
Return on Capital Emp,,38%,22%,20%,29%,23%,59%,33%,43%,37%
,,,,,,,,,,
