LUX INDUSTRIES LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 291.94 , 333.94 , 520.54 , 547.49 , 691.81 , 870.63 , 908.96 , 940.87 , 957.97 ," 1,137.75 "," 1,208.69 "," 1,351.27 "," 1,231.67 "
Expenses, 284.21 , 324.18 , 498.25 , 514.81 , 647.05 , 746.55 , 827.70 , 846.40 , 838.37 , 981.84 ," 1,028.41 "," 1,149.72 "," 1,113.23 "
Operating Profit, 7.73 , 9.76 , 22.29 , 32.68 , 44.76 , 124.08 , 81.26 , 94.47 , 119.60 , 155.91 , 180.28 , 201.55 , 118.44 
Other Income, 4.17 , 2.81 , 0.10 , 0.05 , 0.08 , 0.51 , 0.15 , 0.30 , 1.61 , 1.63 , 9.98 , -   , -   
Depreciation, 1.07 , 1.14 , 2.96 , 3.88 , 4.45 , 5.73 , (4.22), 4.12 , 7.08 , 9.75 , 11.23 , 11.23 , 11.23 
Interest, 5.66 , 4.70 , 6.92 , 8.26 , 10.67 , 17.43 , 17.64 , 11.97 , 22.00 , 25.42 , 23.60 , 23.60 , 23.60 
Profit before tax, 5.17 , 6.73 , 12.51 , 20.59 , 29.72 , 46.88 , 68.00 , 78.68 , 92.14 , 122.37 , 155.43 , 166.72 , 83.61 
Tax, 1.91 , 2.31 , 4.14 , 6.45 , 9.37 , 15.50 , 22.76 , 27.34 , 32.49 , 43.14 , 53.32 ,34%,34%
Net profit, 3.26 , 4.42 , 8.37 , 14.14 , 20.35 , 31.38 , 45.23 , 51.34 , 59.65 , 79.23 , 102.08 , 109.52 , 54.93 
EPS, 1.18 , 1.59 , 3.02 , 5.10 , 7.34 , 11.31 , 16.31 , 18.51 , 21.51 , 28.56 , 40.42 , 43.37 , 21.75 
Price to earning,  ,  ,  ,  ,  ,  ,  , 36.52 , 36.21 , 64.36 , 31.69 , 42.19 , 31.69 
Price, -   , -   , -   , -   , -   , -   , -   , 675.96 , 778.62 ," 1,838.38 "," 1,280.90 "," 1,829.96 ", 689.22 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,29.14%,23.98%,13.98%,8.27%,5.75%,5.07%,7.03%,7.23%,0.89%,6.69%,,,
OPM,2.65%,2.92%,4.28%,5.97%,6.47%,14.25%,8.94%,10.04%,12.48%,13.70%,14.92%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,16.32%,11.82%,10.46%,7.77%,18.77%,18.77%,7.77%
,,,,,,OPM,9.62%,10.78%,11.95%,12.18%,14.92%,14.92%,9.62%
,,,,,,Price to Earning, 42.19 , 42.19 , 42.19 , 42.19 , 31.69 , 42.19 , 31.69 
