KAVVERI TELECOM PRODUCTS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 180.57 , 191.98 , 254.57 , 334.03 , 138.52 , 87.72 , 1.16 , 0.25 , 0.45 , 0.64 , 1.73 , 1.73 , (0.50)
Expenses, 154.00 , 136.56 , 218.17 , 279.52 , 164.77 , 98.61 , 5.17 , 5.76 , 5.08 , 17.75 , 18.39 , 1.73 , (0.50)
Operating Profit, 26.57 , 55.42 , 36.40 , 54.51 , (26.25), (10.89), (4.01), (5.51), (4.63), (17.11), (16.66), -   , -   
Other Income, 2.72 , 2.71 , 22.35 , 16.27 , 24.34 , 19.22 , (6.68), 0.07 , 0.08 , 0.08 , 0.08 , -   , -   
Depreciation, 1.32 , 2.38 , 3.90 , 4.00 , 4.87 , 4.42 , 3.53 , 4.03 , 4.03 , 3.83 , 3.66 , 3.66 , 3.66 
Interest, 12.43 , 11.54 , 10.38 , 12.67 , 15.39 , 13.98 , 13.46 , 13.44 , 13.44 , 13.44 , 13.44 , 13.44 , 13.44 
Profit before tax, 15.54 , 44.21 , 44.47 , 54.11 , (22.15), (10.07), (27.69), (22.91), (22.03), (34.30), (33.68), (17.10), (17.10)
Tax, 4.20 , 13.01 , 10.36 , 12.88 , 2.44 , (0.89), (0.38), (0.86), (0.91), (6.45), (7.31),0%,0%
Net profit, 11.34 , 31.20 , 34.11 , 41.23 , (24.60), (9.18), (27.31), (22.05), (21.12), (27.84), (26.37), (17.10), (17.10)
EPS, 11.54 , 31.01 , 24.24 , 20.49 , (12.22), (4.56), (13.57), (10.96), (10.49), (13.83), (13.10), (8.50), (8.50)
Price to earning, 3.11 , 3.16 , 5.24 , 8.18 , (4.26), (3.08), (1.04), (1.50), (1.22), (0.73), -   , -   , -   
Price, 35.92 , 98.11 , 127.07 , 167.68 , 52.06 , 14.07 , 14.15 , 16.40 , 12.85 , 10.16 , 4.00 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,8.64%,6.44%,6.19%,19.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,14.71%,28.87%,14.30%,16.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-46.58%,-57.48%,-65.89%,-17.98%,170.31%,170.31%,-65.89%
,,,,,,OPM,14.53%,9.69%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 4.93 , 8.18 ,  ,  , -   , -   , -   
