GOKUL REFOILS AND SOLVENT LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 2,685.03 "," 2,761.08 "," 4,393.89 "," 6,314.84 "," 5,691.65 "," 6,311.21 "," 5,860.51 "," 1,639.96 ", 231.75 , 186.27 , 57.79 , 149.72 , 146.79 
Expenses," 2,638.81 "," 2,697.60 "," 4,346.91 "," 6,505.17 "," 5,632.67 "," 6,265.93 "," 5,762.64 "," 1,623.12 ", 241.29 , 215.90 , 69.07 , 148.49 , 146.79 
Operating Profit, 46.22 , 63.48 , 46.98 , (190.33), 58.98 , 45.28 , 97.87 , 16.84 , (9.54), (29.63), (11.28), 1.23 , -   
Other Income, 16.97 , 11.29 , 10.79 , 66.21 , 161.89 , 84.12 , 52.60 , 11.34 , 10.99 , 29.72 , 12.56 , -   , -   
Depreciation, 17.76 , 25.09 , 30.19 , 32.90 , 36.55 , 37.43 , 32.62 , 8.67 , 0.12 , 0.16 , 0.20 , 0.20 , 0.20 
Interest, 51.94 , 39.74 , 75.83 , 149.63 , 192.92 , 90.25 , 107.60 , 13.31 , 3.76 , 2.92 , 0.92 , 0.92 , 0.92 
Profit before tax, 37.73 , 62.58 , 89.99 , (140.45), 9.30 , 9.83 , 15.34 , 8.50 , (2.43), (2.99), 0.16 , 0.11 , (1.12)
Tax, 14.24 , 19.63 , 28.01 , (33.36), (3.63), 6.74 , 2.92 , 2.80 , 0.84 , (1.27), 0.32 ,200%,200%
Net profit, 23.49 , 42.95 , 61.98 , (107.09), 12.93 , 3.09 , 12.43 , 5.70 , (3.27), (1.72), (0.15), (0.11), 1.12 
EPS, 1.78 , 3.26 , 4.70 , (8.12), 0.98 , 0.23 , 0.94 , 0.43 , (0.25), (0.13), (0.01), (0.01), 0.08 
Price to earning, 20.16 , 17.85 , 17.39 , (7.84), 17.26 , 52.05 , 12.89 , 31.15 , (96.38), (115.16), -   , 31.15 , -   
Price, 35.91 , 58.13 , 81.71 , 63.65 , 16.92 , 12.19 , 12.15 , 13.46 , 23.90 , 15.02 , 11.60 , (0.25), -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,16.86%,9.22%,6.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,1.72%,2.30%,1.07%,0.00%,1.04%,0.72%,1.67%,1.03%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-25.66%,-36.34%,-49.54%,-68.32%,-19.62%,-19.62%,-68.32%
,,,,,,OPM,1.04%,0.83%,1.12%,0.82%,0.00%,0.82%,0.00%
,,,,,,Price to Earning, 24.11 , 28.34 , 32.03 , 31.15 , -   , 31.15 , -   
