EUROTEX INDUSTRIES AND EXPORTS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 124.40 , 175.09 , 211.77 , 257.55 , 283.15 , 344.29 , 280.57 , 233.92 , 188.63 , 252.05 , 197.44 , 336.79 , 245.12 
Expenses, 122.83 , 165.51 , 186.15 , 250.76 , 264.08 , 314.82 , 270.37 , 228.76 , 190.12 , 256.70 , 205.87 , 334.22 , 245.12 
Operating Profit, 1.57 , 9.58 , 25.62 , 6.79 , 19.07 , 29.47 , 10.20 , 5.16 , (1.49), (4.65), (8.43), 2.58 , -   
Other Income, 5.22 , 12.90 , 1.15 , 22.76 , 0.42 , 0.47 , 1.50 , 1.67 , 1.21 , 1.14 , 1.84 , -   , -   
Depreciation, 9.62 , 9.96 , 9.92 , 10.03 , 9.87 , 9.60 , 4.62 , 4.45 , 4.20 , 3.98 , 3.90 , 3.90 , 3.90 
Interest, 11.22 , 10.49 , 11.08 , 12.11 , 10.03 , 10.10 , 10.44 , 8.10 , 7.54 , 7.79 , 6.80 , 6.80 , 6.80 
Profit before tax, (14.05), 2.03 , 5.77 , 7.41 , (0.41), 10.25 , (3.37), (5.72), (12.02), (15.28), (17.29), (8.12), (10.70)
Tax, 0.10 , -   , 0.03 , (0.93), 1.38 , 4.68 , (0.14), (0.33), (0.33), (1.11), (0.22),0%,0%
Net profit, (14.15), 2.03 , 5.74 , 8.34 , (1.80), 5.57 , (3.23), (5.38), (11.68), (14.17), (17.07), (8.12), (10.70)
EPS, (16.17), 2.32 , 6.56 , 9.53 , (2.06), 6.37 , (3.69), (6.15), (13.35), (16.19), (19.51), (9.29), (12.23)
Price to earning, (0.66), 12.62 , 4.68 , 2.29 , (6.78), 3.03 , (6.51), (4.06), (2.88), (2.18), -   , -   , -   
Price, 10.70 , 29.28 , 30.71 , 21.86 , 13.95 , 19.27 , 24.03 , 24.99 , 38.39 , 35.24 , 13.75 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,7.90%,0.00%,0.00%,0.00%,0.00%,,,
OPM,1.26%,5.47%,12.10%,2.64%,6.73%,8.56%,3.64%,2.21%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,8.16%,2.52%,-2.30%,-3.51%,33.62%,33.62%,-3.51%
,,,,,,OPM,4.57%,3.84%,3.45%,0.76%,0.00%,0.76%,0.00%
,,,,,,Price to Earning, 5.66 , 2.66 , 3.03 ,  , -   , -   , -   
