LAKSHMI MACHINE WORKS LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,338.01 "," 1,136.90 "," 1,803.74 "," 2,113.45 "," 1,917.13 "," 2,241.62 "," 2,384.82 "," 2,753.02 "," 2,213.24 "," 2,496.91 "," 2,635.90 "," 2,816.94 "," 2,537.58 "
Expenses," 1,152.84 ", 967.17 ," 1,540.15 "," 1,855.60 "," 1,706.25 "," 1,992.15 "," 2,098.40 "," 2,435.62 "," 1,962.42 "," 2,234.72 "," 2,367.49 "," 2,503.50 "," 2,279.18 "
Operating Profit, 185.17 , 169.73 , 263.59 , 257.85 , 210.88 , 249.47 , 286.42 , 317.40 , 250.82 , 262.19 , 268.41 , 313.43 , 258.40 
Other Income, 90.62 , 77.52 , 79.66 , 84.51 , 78.72 , 115.48 , 98.71 , 94.55 , 90.60 , 108.38 , 68.92 , -   , -   
Depreciation, 117.62 , 95.82 , 104.11 , 113.95 , 117.72 , 102.51 , 96.50 , 82.89 , 74.73 , 70.80 , 49.83 , 49.83 , 49.83 
Interest, 4.02 , 0.88 , 1.30 , 5.01 , 1.18 , 1.82 , 0.63 , 0.87 , 0.38 , 0.66 , 0.99 , 0.99 , 0.99 
Profit before tax, 154.15 , 150.55 , 237.84 , 223.40 , 170.69 , 260.62 , 288.00 , 328.19 , 266.32 , 299.12 , 286.51 , 262.61 , 207.58 
Tax, 47.22 , 45.87 , 71.86 , 86.38 , 53.21 , 76.93 , 80.55 , 108.06 , 75.70 , 87.70 , 97.22 ,34%,34%
Net profit, 106.93 , 104.68 , 165.98 , 137.02 , 117.48 , 183.69 , 207.45 , 220.12 , 190.60 , 211.42 , 189.28 , 173.50 , 137.14 
EPS, 86.45 , 84.63 , 147.32 , 121.62 , 104.27 , 163.04 , 184.13 , 195.38 , 173.98 , 192.98 , 177.18 , 162.41 , 128.37 
Price to earning, 7.12 , 23.50 , 16.28 , 13.76 , 18.46 , 18.36 , 20.70 , 17.90 , 25.50 , 39.52 , 32.59 , 32.59 , 21.24 
Price, 615.48 ," 1,988.39 "," 2,397.96 "," 1,673.52 "," 1,924.41 "," 2,993.45 "," 3,812.31 "," 3,497.41 "," 4,435.96 "," 7,626.36 "," 5,773.45 "," 5,292.21 "," 2,727.07 "
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,17.35%,17.72%,20.37%,41.13%,19.19%,18.41%,20.37%,20.48%,20.13%,20.74%,,,
OPM,13.84%,14.93%,14.61%,12.20%,11.00%,11.13%,12.01%,11.53%,11.33%,10.50%,10.18%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,7.18%,4.76%,5.43%,1.54%,12.82%,12.82%,1.54%
,,,,,,OPM,12.03%,11.38%,11.30%,11.13%,10.18%,11.13%,10.18%
,,,,,,Price to Earning, 21.24 , 23.35 , 25.76 , 28.88 , 32.59 , 32.59 , 21.24 
