FIEM INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 11.96 , 11.96 , 11.96 , 11.96 , 11.96 , 11.96 , 11.96 , 11.96 , 13.16 , 13.16 
Reserves, 84.04 , 98.02 , 114.02 , 132.37 , 156.23 , 185.15 , 215.37 , 261.06 , 396.66 , 435.83 
Borrowings, 49.25 , 54.24 , 130.73 , 162.69 , 134.20 , 119.07 , 117.12 , 140.03 , 225.23 , 158.67 
Other Liabilities, 82.42 , 88.76 , 98.92 , 112.47 , 131.15 , 139.49 , 158.29 , 249.59 , 234.21 , 327.43 
Total, 227.67 , 252.98 , 355.63 , 419.49 , 433.54 , 455.67 , 502.74 , 662.64 , 869.26 , 935.09 
,,,,,,,,,,
Net Block, 137.21 , 153.53 , 230.63 , 281.51 , 292.64 , 312.98 , 334.17 , 415.76 , 479.22 , 553.78 
Capital Work in Progress, 13.20 , 25.23 , 13.18 , 1.37 , 1.48 , 0.03 , 4.63 , 11.59 , 5.63 , 6.92 
Investments, 0.02 , 0.05 , 0.05 , 0.05 , 0.05 , 0.13 , 0.38 , 0.66 , 86.75 , 20.03 
Other Assets, 77.24 , 74.17 , 111.77 , 136.56 , 139.37 , 142.53 , 163.56 , 234.63 , 297.66 , 354.36 
Total, 227.67 , 252.98 , 355.63 , 419.49 , 433.54 , 455.67 , 502.74 , 662.64 , 869.26 , 935.09 
,,,,,,,,,,
Working Capital, (5.18), (14.59), 12.85 , 24.09 , 8.22 , 3.04 , 5.27 , (14.96), 63.45 , 26.93 
Debtors, 32.54 , 30.74 , 46.07 , 67.07 , 68.82 , 76.37 , 86.67 , 118.60 , 118.82 , 143.95 
Inventory, 27.00 , 27.33 , 42.09 , 45.74 , 48.67 , 42.35 , 51.39 , 66.13 , 102.42 , 140.27 
,,,,,,,,,,
Debtor Days, 54.62 , 38.26 , 39.97 , 45.92 , 41.78 , 38.88 , 38.42 , 43.93 , 42.76 , 42.43 
Inventory Turnover, 8.05 , 10.73 , 10.00 , 11.66 , 12.35 , 16.93 , 16.02 , 14.90 , 9.90 , 8.83 
,,,,,,,,,,
Return on Equity,5%,10%,9%,15%,16%,19%,19%,21%,8%,12%
Return on Capital Emp,,12%,12%,18%,17%,22%,22%,25%,13%,17%
,,,,,,,,,,
