MONNET ISPAT & ENERGY LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,548.72 "," 1,480.70 "," 1,573.05 "," 1,897.38 "," 1,957.43 "," 2,277.31 "," 3,185.62 "," 4,001.15 "," 1,238.03 "," 1,383.26 "," 1,879.41 "," 1,879.41 ", 927.02 
Expenses," 1,173.64 "," 1,016.69 "," 1,134.01 "," 1,420.03 "," 1,478.66 "," 1,879.80 "," 3,047.96 "," 2,265.82 "," 1,317.46 "," 1,321.20 "," 3,105.05 "," 1,369.32 ", 927.02 
Operating Profit, 375.08 , 464.01 , 439.04 , 477.35 , 478.77 , 397.51 , 137.66 ," 1,735.33 ", (79.43), 62.06 ," (1,225.64)", 510.09 , -   
Other Income, 31.55 , 31.75 , 29.32 , 62.40 , 70.83 , 81.38 , (180.36), 73.00 , (175.54), (428.37)," (1,514.60)", -   , -   
Depreciation, 65.30 , 71.67 , 73.86 , 74.11 , 88.90 , 138.73 , 281.44 , 358.72 , 356.36 , 351.61 , 275.60 , 275.60 , 275.60 
Interest, 70.61 , 92.79 , 32.97 , 88.62 , 122.30 , 243.02 , 664.56 , 980.45 ," 1,117.47 "," 1,183.04 ", 445.27 , 445.27 , 445.27 
Profit before tax, 270.72 , 331.30 , 361.53 , 377.03 , 338.40 , 97.13 , (988.70)," (1,704.88)"," (1,728.80)"," (1,900.96)"," (3,461.11)", (210.78), (720.87)
Tax, 54.72 , 62.20 , 80.37 , 88.18 , 88.08 , 30.50 , (192.83), (0.14), 5.06 , -   , -   ,0%,0%
Net profit, 216.00 , 269.10 , 281.16 , 288.86 , 250.32 , 66.63 , (795.87)," (1,704.74)"," (1,733.86)"," (1,900.96)"," (3,461.11)", (210.78), (720.87)
EPS, 45.03 , 51.48 , 43.70 , 44.90 , 39.28 , 10.12 , (120.91), (84.91), (86.36), (94.68), (73.71), (4.49), (15.35)
Price to earning, 4.10 , 8.48 , 11.95 , 10.52 , 5.25 , 9.06 , (0.41), (0.28), (0.43), (0.22), -   , -   , -   
Price, 184.46 , 436.34 , 522.07 , 472.37 , 206.16 , 91.71 , 50.12 , 23.82 , 36.88 , 20.47 , 21.95 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,11.10%,9.71%,11.45%,5.57%,2.55%,9.88%,0.00%,0.00%,0.00%,0.00%,,,
OPM,24.22%,31.34%,27.91%,25.16%,24.46%,17.46%,4.32%,43.37%,0.00%,4.49%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-1.25%,-1.82%,-6.71%,-24.28%,35.87%,35.87%,-24.28%
,,,,,,OPM,22.23%,20.63%,19.30%,27.14%,0.00%,27.14%,0.00%
,,,,,,Price to Earning, 8.22 , 8.28 , 9.06 ,  , -   , -   , -   
