CAREER POINT LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 12.07 , 14.42 , 18.13 , 18.13 , 18.13 , 18.13 , 18.13 , 18.13 , 18.13 , 18.16 
Reserves, 46.84 , 123.15 , 255.05 , 286.84 , 302.23 , 306.45 , 314.06 , 328.58 , 353.54 , 366.93 
Borrowings, 5.21 , 0.11 , -   , -   , 27.15 , 9.85 , 9.88 , 14.13 , 25.63 , 67.91 
Other Liabilities, 10.10 , 10.88 , 11.83 , 12.06 , 12.86 , 13.29 , 18.91 , 24.02 , 26.56 , 28.24 
Total, 74.22 , 148.56 , 285.01 , 317.03 , 360.37 , 347.72 , 360.98 , 384.86 , 423.86 , 481.24 
,,,,,,,,,,
Net Block, 14.61 , 28.10 , 39.82 , 53.48 , 55.75 , 98.67 , 127.17 , 127.33 , 132.16 , 139.98 
Capital Work in Progress, 6.97 , 6.69 , 7.55 , 24.67 , 52.02 , 23.23 , 0.82 , 1.11 , 6.55 , 0.15 
Investments, 5.48 , 41.66 , 136.16 , 196.67 , 227.71 , 180.54 , 180.11 , 174.08 , 219.57 , 223.85 
Other Assets, 47.16 , 72.11 , 101.48 , 42.21 , 24.89 , 45.28 , 52.88 , 82.34 , 65.58 , 117.26 
Total, 74.22 , 148.56 , 285.01 , 317.03 , 360.37 , 347.72 , 360.98 , 384.86 , 423.86 , 481.24 
,,,,,,,,,,
Working Capital, 37.06 , 61.23 , 89.65 , 30.15 , 12.03 , 31.99 , 33.97 , 58.32 , 39.02 , 89.02 
Debtors, 2.35 , 0.47 , 0.99 , 0.90 , 1.12 , 1.44 , 4.08 , 3.43 , 1.54 , 6.39 
Inventory, 1.85 , 1.74 , 1.67 , 1.98 , 1.96 , 2.38 , 1.91 , 1.68 , 1.09 , 1.33 
,,,,,,,,,,
Debtor Days, 19.00 , 2.78 , 4.60 , 4.13 , 5.79 , 9.71 , 23.73 , 18.14 , 7.75 , 32.86 
Inventory Turnover, 24.41 , 35.44 , 47.08 , 40.20 , 36.00 , 22.75 , 32.85 , 41.09 , 66.56 , 53.36 
,,,,,,,,,,
Return on Equity,28%,14%,10%,10%,5%,1%,3%,4%,5%,3%
Return on Capital Emp,,29%,19%,15%,8%,2%,4%,6%,7%,5%
,,,,,,,,,,
