ADITYA BIRLA CAPITAL LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 2.06 , 110.00 , 110.00 , 110.00 , 110.00 , 717.01 , 757.01 , 796.01 ," 1,232.24 "," 2,201.04 "
Reserves, 0.02 , (6.45), (8.53), (12.33), (11.47), (65.87), 245.58 , 596.09 ," 3,378.66 "," 4,943.05 "
Borrowings, -   , -   , -   , -   , -   , -   , -   , -   , 492.97 , 674.96 
Other Liabilities, 2.40 , 402.46 , 541.89 , 597.46 , 876.89 , 877.48 ," 1,188.96 "," 1,754.22 ", 51.55 , 191.93 
Total, 4.48 , 506.01 , 643.36 , 695.13 , 975.42 ," 1,528.62 "," 2,191.55 "," 3,146.32 "," 5,155.42 "," 8,010.98 "
,,,,,,,,,,
Net Block, -   , 2.00 , 1.54 , 1.07 , 0.09 , 0.04 , 0.50 , 1.14 , 3.76 , 33.57 
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , 4.67 , 0.04 
Investments, 0.05 , 353.12 , 639.39 , 692.14 , 975.19 ," 1,526.84 "," 2,158.76 "," 3,116.35 "," 5,083.96 "," 7,855.87 "
Other Assets, 4.43 , 150.89 , 2.43 , 1.92 , 0.14 , 1.74 , 32.29 , 28.83 , 63.03 , 121.50 
Total, 4.48 , 506.01 , 643.36 , 695.13 , 975.42 ," 1,528.62 "," 2,191.55 "," 3,146.32 "," 5,155.42 "," 8,010.98 "
,,,,,,,,,,
Working Capital, 2.03 , (251.57), (539.46), (595.54), (876.75), (875.74)," (1,156.67)"," (1,725.39)", 11.48 , (70.43)
Debtors, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,2%,-6%,-2%,-4%,1%,-8%,-5%,0%,0%,1%
Return on Capital Emp,,-12%,-2%,-4%,1%,-14%,-6%,0%,0%,1%
,,,,,,,,,,
