KIRI INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 15.00 , 15.00 , 19.00 , 19.00 , 19.00 , 19.00 , 22.73 , 26.55 , 27.84 , 30.24 
Reserves, 107.96 , 130.22 , 383.61 , 360.02 , 174.07 , 94.53 , 88.00 , 130.24 , 239.23 , 440.74 
Borrowings, 159.90 , 329.59 , 409.91 , 542.33 , 717.90 , 768.66 , 771.13 , 411.38 , 174.79 , 171.64 
Other Liabilities, 69.95 , 141.12 , 137.16 , 174.61 , 156.31 , 163.02 , 287.37 , 211.85 , 334.96 , 223.19 
Total, 352.81 , 615.93 , 949.68 ," 1,095.96 "," 1,067.28 "," 1,045.21 "," 1,169.23 ", 780.02 , 776.82 , 865.81 
,,,,,,,,,,
Net Block, 85.27 , 177.72 , 269.74 , 295.35 , 264.78 , 263.20 , 306.65 , 276.92 , 304.88 , 348.60 
Capital Work in Progress, 54.09 , -   , 16.86 , 94.81 , 108.85 , 109.08 , 88.54 , 3.03 , 36.03 , 32.13 
Investments, 16.60 , 118.27 , 143.30 , 166.36 , 166.65 , 169.77 , 172.41 , 174.44 , 168.46 , 168.29 
Other Assets, 196.85 , 319.94 , 519.78 , 539.44 , 527.00 , 503.16 , 601.63 , 325.63 , 267.45 , 316.79 
Total, 352.81 , 615.93 , 949.68 ," 1,095.96 "," 1,067.28 "," 1,045.21 "," 1,169.23 ", 780.02 , 776.82 , 865.81 
,,,,,,,,,,
Working Capital, 126.90 , 178.82 , 382.62 , 364.83 , 370.69 , 340.14 , 314.26 , 113.78 , (67.51), 93.60 
Debtors, 53.29 , 65.87 , 211.75 , 265.90 , 295.10 , 319.67 , 441.22 , 216.51 , 140.40 , 174.96 
Inventory, 80.31 , 145.46 , 157.59 , 158.67 , 149.27 , 90.99 , 53.88 , 50.45 , 40.33 , 56.77 
,,,,,,,,,,
Debtor Days, 69.84 , 70.54 , 135.02 , 181.56 , 205.32 , 200.04 , 206.39 , 88.89 , 53.11 , 72.22 
Inventory Turnover, 3.47 , 2.34 , 3.63 , 3.37 , 3.51 , 6.41 , 14.48 , 17.62 , 23.92 , 15.58 
,,,,,,,,,,
Return on Equity,7%,17%,8%,-6%,-95%,-68%,-33%,6%,35%,22%
Return on Capital Emp,,15%,13%,4%,-12%,0%,6%,10%,21%,20%
,,,,,,,,,,
