KIRLOSKAR ELECTRIC COMPANY LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 865.36 , 839.89 , 823.88 , 871.74 , 801.94 , 679.84 , 510.81 , 547.75 , 571.51 , 370.24 , 326.25 , 332.58 , 323.51 
Expenses, 798.33 , 759.43 , 777.56 , 810.74 , 754.80 , 684.44 , 588.74 , 529.54 , 582.58 , 418.73 , 360.21 , 328.51 , 323.51 
Operating Profit, 67.03 , 80.46 , 46.32 , 61.00 , 47.14 , (4.60), (77.93), 18.21 , (11.07), (48.49), (33.96), 4.07 , -   
Other Income, 8.73 , 12.80 , 3.65 , 5.70 , 8.99 , 17.20 , 3.31 , 3.54 , 26.64 , 15.41 , 7.94 , -   , -   
Depreciation, 13.26 , 15.36 , 16.19 , 18.39 , 17.03 , 11.72 , 11.04 , 11.01 , 11.19 , 10.64 , 8.44 , 8.44 , 8.44 
Interest, 28.25 , 30.42 , 31.71 , 38.30 , 33.58 , 41.94 , 44.13 , 41.86 , 32.07 , 33.10 , 35.62 , 35.62 , 35.62 
Profit before tax, 34.85 , 48.09 , 2.13 , 10.09 , 5.74 , (41.01), (129.75), (31.13), (27.45), (76.83), (70.08), (39.99), (44.06)
Tax, 4.64 , 10.50 , 0.02 , 0.52 , 1.58 , -   , -   , -   , (0.07), -   , -   ,0%,0%
Net profit, 30.21 , 37.59 , 2.11 , 9.57 , 4.16 , (41.01), (129.75), (31.13), (27.38), (76.83), (70.08), (39.99), (44.06)
EPS, 5.98 , 7.44 , 0.42 , 1.89 , 0.82 , (8.12), (24.40), (5.59), (4.12), (11.57), (10.55), (6.02), (6.63)
Price to earning, 4.86 , 12.40 , 126.85 , 14.83 , 23.28 , (3.87), (1.18), (6.44), (10.31), (2.75), -   , -   , -   
Price, 29.04 , 92.26 , 52.98 , 28.10 , 19.17 , 31.42 , 28.84 , 35.99 , 42.51 , 31.83 , 16.60 , -   , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,7.75%,9.58%,5.62%,7.00%,5.88%,0.00%,0.00%,3.32%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-9.00%,-10.80%,-14.32%,-10.17%,-11.88%,-10.17%,-14.32%
,,,,,,OPM,4.65%,2.90%,0.68%,1.22%,0.00%,1.22%,0.00%
,,,,,,Price to Earning, 36.44 , 19.06 ,  ,  , -   , -   , -   
