EXCEL INDUSTRIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 5.45 , 5.45 , 5.45 , 5.45 , 5.45 , 5.45 , 5.95 , 6.45 , 6.29 , 6.29 
Reserves, 91.28 , 96.70 , 105.37 , 117.51 , 128.50 , 141.19 , 175.82 , 200.61 , 351.89 , 434.12 
Borrowings, 75.24 , 60.11 , 51.78 , 75.46 , 72.95 , 102.42 , 94.85 , 89.19 , 68.01 , 10.01 
Other Liabilities, 69.96 , 70.83 , 77.49 , 88.05 , 98.42 , 105.13 , 112.72 , 126.13 , 145.38 , 174.60 
Total, 241.93 , 233.09 , 240.09 , 286.47 , 305.32 , 354.19 , 389.34 , 422.38 , 571.57 , 625.02 
,,,,,,,,,,
Net Block, 106.60 , 101.81 , 98.88 , 107.48 , 120.86 , 128.37 , 157.49 , 163.56 , 179.92 , 199.30 
Capital Work in Progress, 1.22 , 3.45 , 1.35 , 5.60 , 4.77 , 20.09 , 2.58 , 3.19 , 8.48 , 23.29 
Investments, 9.97 , 9.96 , 13.62 , 14.13 , 14.13 , 14.13 , 14.03 , 14.03 , 152.43 , 175.11 
Other Assets, 124.14 , 117.87 , 126.24 , 159.26 , 165.56 , 191.60 , 215.24 , 241.60 , 230.74 , 227.32 
Total, 241.93 , 233.09 , 240.09 , 286.47 , 305.32 , 354.19 , 389.34 , 422.38 , 571.57 , 625.02 
,,,,,,,,,,
Working Capital, 54.18 , 47.04 , 48.75 , 71.21 , 67.14 , 86.47 , 102.52 , 115.47 , 85.36 , 52.72 
Debtors, 55.56 , 56.37 , 60.42 , 83.92 , 88.86 , 100.97 , 105.65 , 126.89 , 116.23 , 118.98 
Inventory, 36.18 , 33.82 , 38.54 , 47.60 , 42.71 , 48.14 , 66.52 , 62.89 , 52.17 , 52.56 
,,,,,,,,,,
Debtor Days, 84.43 , 87.61 , 80.20 , 97.09 , 84.44 , 88.61 , 80.08 , 106.58 , 95.19 , 74.64 
Inventory Turnover, 6.64 , 6.94 , 7.14 , 6.63 , 8.99 , 8.64 , 7.24 , 6.91 , 8.54 , 11.07 
,,,,,,,,,,
Return on Equity,1%,8%,12%,12%,11%,12%,22%,12%,6%,16%
Return on Capital Emp,,12%,16%,15%,17%,14%,24%,17%,11%,26%
,,,,,,,,,,
