KRIDHAN INFRA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 4.28 , 7.55 , 7.93 , 11.72 , 11.72 , 12.32 , 13.56 , 14.82 , 14.82 , 18.96 
Reserves, 0.30 , 0.83 , 4.42 , 39.60 , 40.99 , 52.67 , 60.78 , 71.75 , 81.39 , 276.13 
Borrowings, 6.07 , 7.28 , 16.34 , 17.53 , 22.40 , 18.79 , 15.08 , 14.77 , 18.00 , 7.74 
Other Liabilities, 3.97 , 18.46 , 33.23 , 19.08 , 33.33 , 9.54 , 9.74 , 12.43 , 34.18 , 14.60 
Total, 14.62 , 34.12 , 61.92 , 87.93 , 108.44 , 93.32 , 99.16 , 113.77 , 148.39 , 317.43 
,,,,,,,,,,
Net Block, 10.60 , 8.59 , 14.74 , 15.52 , 16.26 , 15.64 , 17.11 , 16.83 , 26.52 , 25.85 
Capital Work in Progress, -   , -   , 0.89 , 2.33 , 2.35 , 2.35 , -   , -   , -   , -   
Investments, -   , -   , -   , -   , 29.63 , 30.56 , 30.56 , 30.56 , 30.56 , 132.34 
Other Assets, 4.02 , 25.53 , 46.29 , 70.08 , 60.20 , 44.77 , 51.49 , 66.38 , 91.31 , 159.24 
Total, 14.62 , 34.12 , 61.92 , 87.93 , 108.44 , 93.32 , 99.16 , 113.77 , 148.39 , 317.43 
,,,,,,,,,,
Working Capital, 0.05 , 7.07 , 13.06 , 51.00 , 26.87 , 35.23 , 41.75 , 53.95 , 57.13 , 144.64 
Debtors, 1.25 , 17.06 , 33.70 , 34.72 , 31.99 , 19.65 , 17.51 , 31.62 , 46.95 , 33.47 
Inventory, 1.64 , 7.27 , 3.43 , 13.33 , 12.18 , 11.36 , 14.22 , 10.09 , 10.14 , 1.05 
,,,,,,,,,,
Debtor Days, 93.30 , 192.37 , 121.73 , 163.54 , 229.89 , 190.30 , 79.60 , 202.20 , 236.76 , 138.81 
Inventory Turnover, 2.98 , 4.45 , 29.46 , 5.81 , 4.17 , 3.32 , 5.65 , 5.66 , 7.14 , 83.82 
,,,,,,,,,,
Return on Equity,4%,9%,18%,4%,2%,1%,2%,2%,1%,0%
Return on Capital Emp,,16%,24%,12%,6%,6%,6%,4%,4%,2%
,,,,,,,,,,
