CREATIVE EYE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 52.73 , 31.37 , 12.85 , 31.01 , 26.05 , 17.61 , 15.17 , 5.10 , 17.32 , 7.66 , 23.25 , 23.25 , 2.61 
Expenses, 55.26 , 33.27 , 14.90 , 29.02 , 22.26 , 16.75 , 19.36 , 7.31 , 19.33 , 11.96 , 28.18 , 23.25 , 2.61 
Operating Profit, (2.53), (1.90), (2.05), 1.99 , 3.79 , 0.86 , (4.19), (2.21), (2.01), (4.30), (4.93), -   , -   
Other Income, 1.53 , 1.55 , 1.51 , 1.42 , 1.48 , 1.56 , 1.52 , 1.25 , 3.45 , 0.27 , 0.88 , -   , -   
Depreciation, 1.99 , 1.92 , 1.91 , 0.55 , 0.55 , 0.61 , 0.29 , 0.25 , 0.45 , 0.31 , 0.26 , 0.26 , 0.26 
Interest, 1.23 , 1.23 , 0.78 , 0.78 , 0.11 , 0.14 , 0.40 , 0.20 , 0.44 , 0.24 , 0.66 , 0.66 , 0.66 
Profit before tax, (4.22), (3.50), (3.23), 2.08 , 4.61 , 1.66 , (3.36), (1.41), 0.53 , (4.57), (4.97), (0.92), (0.92)
Tax, (0.39), -   , -   , -   , -   , 0.27 , -   , -   , -   , (0.15), (0.14),0%,0%
Net profit, (3.83), (3.50), (3.23), 2.08 , 4.61 , 1.39 , (3.36), (1.41), 0.53 , (4.43), (4.80), (0.92), (0.92)
EPS, (1.91), (1.74), (1.61), 1.04 , 2.30 , 0.69 , (1.68), (0.70), 0.26 , (2.21), (2.39), (0.46), (0.46)
Price to earning, (2.63), (5.26), (3.58), 4.31 , 1.60 , 5.17 , (2.18), (4.83), 16.52 , (1.85), -   , 16.52 , -   
Price, 5.02 , 9.18 , 5.77 , 4.47 , 3.68 , 3.59 , 3.66 , 3.40 , 4.37 , 4.08 , 1.95 , (7.58), -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,
OPM,0.00%,0.00%,0.00%,6.42%,14.55%,4.88%,0.00%,0.00%,0.00%,0.00%,0.00%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,-19.29%,-7.12%,-21.71%,-20.37%,203.52%,203.52%,-21.71%
,,,,,,OPM,3.06%,5.54%,1.37%,0.00%,0.00%,0.00%,0.00%
,,,,,,Price to Earning, 6.90 , 6.90 , 10.85 , 16.52 , -   , 16.52 , -   
