JYOTHY LABORATORIES LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.26 , 7.26 , 8.06 , 8.06 , 16.13 , 18.10 , 18.10 , 18.11 , 18.17 , 18.18 
Reserves, 345.06 , 391.66 , 644.67 , 665.44 , 652.62 , 862.36 , 943.60 , 454.02 , 635.48 , 665.28 
Borrowings, 0.18 , 4.67 , 59.38 , 553.98 , 609.78 , 518.60 , 518.60 , 401.80 , 450.99 , 478.60 
Other Liabilities, 78.57 , 128.96 , 130.53 , 134.66 , 310.83 , 411.80 , 478.23 , 480.70 , 360.76 , 396.57 
Total, 431.07 , 532.55 , 842.64 ," 1,362.14 "," 1,589.36 "," 1,810.86 "," 1,958.53 "," 1,354.63 "," 1,465.40 "," 1,558.63 "
,,,,,,,,,,
Net Block, 185.11 , 198.09 , 206.01 , 203.43 , 671.49 , 629.94 , 570.32 , 537.60 , 541.65 , 489.27 
Capital Work in Progress, 6.11 , 3.47 , 10.16 , 2.82 , 3.27 , 3.48 , 5.36 , 7.92 , 8.03 , 15.27 
Investments, 17.26 , 17.98 , 79.96 , 377.71 , 24.71 , 154.16 , 409.05 , 205.09 , 154.21 , 245.55 
Other Assets, 222.59 , 313.01 , 546.51 , 778.18 , 889.89 ," 1,023.28 ", 973.80 , 604.02 , 761.51 , 808.54 
Total, 431.07 , 532.55 , 842.64 ," 1,362.14 "," 1,589.36 "," 1,810.86 "," 1,958.53 "," 1,354.63 "," 1,465.40 "," 1,558.63 "
,,,,,,,,,,
Working Capital, 144.02 , 184.05 , 415.98 , 643.52 , 579.06 , 611.48 , 495.57 , 123.32 , 400.75 , 411.97 
Debtors, 42.39 , 69.65 , 103.50 , 42.52 , 109.96 , 55.63 , 50.91 , 88.74 , 111.95 , 156.08 
Inventory, 42.87 , 66.46 , 68.35 , 79.28 , 167.45 , 161.19 , 181.02 , 183.71 , 195.21 , 186.96 
,,,,,,,,,,
Debtor Days, 44.20 , 44.36 , 62.26 , 23.39 , 39.38 , 16.11 , 12.92 , 21.00 , 25.04 , 33.52 
Inventory Turnover, 8.16 , 8.62 , 8.88 , 8.37 , 6.09 , 7.82 , 7.94 , 8.39 , 8.36 , 9.09 
,,,,,,,,,,
Return on Equity,11%,20%,12%,12%,7%,12%,15%,16%,31%,23%
Return on Capital Emp,,27%,17%,13%,9%,12%,11%,16%,22%,22%
,,,,,,,,,,
