LOVABLE LINGERIE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 59.51 , 76.78 , 101.48 , 132.93 , 150.96 , 159.36 , 172.41 , 196.67 , 197.32 , 175.91 , 176.30 , 177.09 , 176.30 
Expenses, 53.84 , 63.03 , 81.72 , 109.91 , 127.81 , 132.41 , 148.29 , 166.14 , 182.19 , 170.96 , 171.27 , 161.37 , 171.27 
Operating Profit, 5.67 , 13.75 , 19.76 , 23.02 , 23.15 , 26.95 , 24.12 , 30.53 , 15.13 , 4.95 , 5.03 , 15.73 , 5.03 
Other Income, (2.43), 0.35 , 0.94 , 6.73 , 4.45 , 6.51 , 6.33 , 5.93 , 6.91 , (5.47), (12.34), -   , -   
Depreciation, 0.39 , 1.31 , 1.42 , 1.51 , 1.85 , 3.15 , 2.49 , 2.80 , 3.40 , 3.43 , 2.04 , 2.04 , 2.04 
Interest, 1.37 , 0.93 , 0.78 , 0.59 , 0.39 , 1.60 , 1.11 , 1.39 , 0.92 , 1.00 , 0.13 , 0.13 , 0.13 
Profit before tax, 3.71 , 14.26 , 18.50 , 27.71 , 25.48 , 28.86 , 26.94 , 32.37 , 17.81 , (4.97), (9.48), 13.56 , 2.86 
Tax, 0.84 , 3.46 , 4.41 , 6.06 , 6.59 , 7.70 , 7.23 , 9.20 , 4.96 , (2.59), (2.72),0%,0%
Net profit, 2.87 , 10.80 , 14.09 , 21.65 , 18.89 , 21.16 , 19.72 , 23.18 , 12.85 , (2.38), (6.77), 13.56 , 2.86 
EPS, 2.55 , 9.60 , 8.39 , 12.89 , 11.24 , 12.60 , 11.74 , 13.80 , 7.65 , (1.61), (4.57), 9.16 , 1.93 
Price to earning,  ,  , 35.47 , 28.22 , 24.48 , 26.86 , 27.31 , 17.54 , 32.71 , (107.48), -   , 25.12 , -   
Price, -   , -   , 297.51 , 363.61 , 275.26 , 338.32 , 320.59 , 241.98 , 250.17 , 172.84 , 98.90 , 230.12 , -   
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,5.23%,6.94%,17.89%,15.52%,17.79%,19.85%,106.49%,10.87%,13.07%,0.00%,,,
OPM,9.53%,17.91%,19.47%,17.32%,15.34%,16.91%,13.99%,15.52%,7.67%,2.81%,2.85%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,12.80%,8.18%,3.11%,0.67%,0.22%,0.67%,0.22%
,,,,,,OPM,13.14%,12.47%,11.28%,8.88%,2.85%,8.88%,2.85%
,,,,,,Price to Earning, 27.51 , 26.19 , 26.10 , 25.12 , -   , 25.12 , -   
