HERCULES HOISTS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 1.60 , 1.60 , 1.60 , 1.60 , 3.20 , 3.20 , 3.20 , 3.20 , 3.20 , 3.20 
Reserves, 76.88 , 87.53 , 111.87 , 136.28 , 156.66 , 170.80 , 177.02 , 184.53 , 336.09 , 376.85 
Borrowings, 5.32 , 3.98 , 1.67 , 4.12 , 0.55 , -   , -   , 7.30 , -   , -   
Other Liabilities, 17.45 , 21.92 , 25.85 , 22.15 , 29.41 , 36.76 , 36.17 , 49.08 , 18.64 , 21.50 
Total, 101.25 , 115.03 , 140.99 , 164.15 , 189.82 , 210.76 , 216.39 , 244.11 , 357.93 , 401.55 
,,,,,,,,,,
Net Block, 31.80 , 32.92 , 32.91 , 29.20 , 28.42 , 26.99 , 25.20 , 26.07 , 35.62 , 35.02 
Capital Work in Progress, 0.51 , -   , 0.71 , 0.56 , 0.04 , 0.48 , 1.64 , 0.15 , 0.09 , 0.22 
Investments, 15.73 , 11.47 , 24.57 , 22.59 , 24.28 , 39.78 , 43.62 , 51.40 , 204.72 , 261.66 
Other Assets, 53.21 , 70.64 , 82.80 , 111.80 , 137.08 , 143.51 , 145.93 , 166.49 , 117.50 , 104.65 
Total, 101.25 , 115.03 , 140.99 , 164.15 , 189.82 , 210.76 , 216.39 , 244.11 , 357.93 , 401.55 
,,,,,,,,,,
Working Capital, 35.76 , 48.72 , 56.95 , 89.65 , 107.67 , 106.75 , 109.76 , 117.41 , 98.86 , 83.15 
Debtors, 17.10 , 13.48 , 21.42 , 22.12 , 25.18 , 31.67 , 33.37 , 38.66 , 22.56 , 18.99 
Inventory, 20.72 , 20.73 , 23.55 , 20.97 , 25.23 , 31.03 , 31.84 , 47.09 , 32.63 , 33.00 
,,,,,,,,,,
Debtor Days, 68.02 , 59.73 , 67.13 , 68.28 , 74.32 , 110.93 , 124.95 , 154.83 , 112.71 , 91.84 
Inventory Turnover, 4.43 , 3.97 , 4.95 , 5.64 , 4.90 , 3.36 , 3.06 , 1.94 , 2.24 , 2.29 
,,,,,,,,,,
Return on Equity,25%,16%,26%,22%,18%,11%,7%,7%,2%,3%
Return on Capital Emp,,23%,42%,34%,27%,17%,10%,9%,4%,3%
,,,,,,,,,,
