HATSUN AGRO PRODUCT LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 1,013.05 "," 1,140.60 "," 1,355.73 "," 1,603.54 "," 2,165.02 "," 2,493.54 "," 2,933.08 "," 3,444.69 "," 4,197.59 "," 4,287.37 "," 4,760.30 "," 4,865.71 "," 4,812.47 "
Expenses, 951.95 ," 1,077.35 "," 1,261.16 "," 1,494.42 "," 2,017.24 "," 2,315.79 "," 2,734.77 "," 3,140.01 "," 3,819.57 "," 3,915.71 "," 4,318.87 "," 4,414.51 "," 4,440.07 "
Operating Profit, 61.10 , 63.25 , 94.57 , 109.12 , 147.78 , 177.75 , 198.31 , 304.68 , 378.02 , 371.66 , 441.43 , 451.21 , 372.40 
Other Income, 1.82 , 2.93 , 1.51 , 3.34 , 3.75 , 9.33 , 6.44 , 4.64 , 6.79 , 8.32 , 6.06 , -   , -   
Depreciation, 21.68 , 26.81 , 37.06 , 41.84 , 50.32 , 64.97 , 94.03 , 107.09 , 142.87 , 173.64 , 200.59 , 200.59 , 200.59 
Interest, 21.32 , 27.83 , 35.86 , 38.45 , 44.43 , 40.68 , 63.36 , 68.25 , 70.20 , 87.64 , 85.72 , 85.72 , 85.72 
Profit before tax, 19.92 , 11.54 , 23.16 , 32.17 , 56.79 , 81.45 , 47.36 , 133.97 , 171.73 , 118.68 , 161.18 , 164.90 , 86.09 
Tax, 7.95 , 8.85 , 4.41 , 5.57 , 12.12 , (0.24), 8.20 , 73.48 , 36.34 , 27.84 , 46.33 ,29%,29%
Net profit, 11.97 , 2.69 , 18.75 , 26.60 , 44.67 , 81.69 , 39.16 , 60.50 , 135.39 , 90.84 , 114.84 , 117.50 , 61.34 
EPS, 1.76 , 0.40 , 2.61 , 2.47 , 4.14 , 7.58 , 3.60 , 5.56 , 8.89 , 5.96 , 7.10 , 7.27 , 3.79 
Price to earning, 6.77 , 62.46 , 17.48 , 22.83 , 16.94 , 25.36 , 61.99 , 54.75 , 62.32 , 121.55 , 101.24 , 101.24 , 50.34 
Price, 11.91 , 24.70 , 45.56 , 56.32 , 70.20 , 192.17 , 223.08 , 304.36 , 554.05 , 724.99 , 719.10 , 735.74 , 190.98 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,17.04%,37.92%,21.07%,52.63%,40.99%,32.97%,49.97%,71.87%,44.97%,67.02%,,,
OPM,6.03%,5.55%,6.98%,6.80%,6.83%,7.13%,6.76%,8.84%,9.01%,8.67%,9.27%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,17.39%,17.88%,14.64%,13.49%,11.03%,13.49%,11.03%
,,,,,,OPM,7.74%,7.99%,8.24%,8.84%,9.27%,9.27%,7.74%
,,,,,,Price to Earning, 50.34 , 58.37 , 71.20 , 84.96 , 101.24 , 101.24 , 50.34 
