ALEMBIC LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 27.44 , 26.70 , 26.70 , 26.70 , 26.70 , 53.41 , 53.41 , 53.41 , 53.41 , 53.41 
Reserves, 299.55 , 289.03 , 182.66 , 170.46 , 179.13 , 177.27 , 210.82 , 294.93 , 314.31 , 395.28 
Borrowings, 475.44 , 408.37 , 68.00 , 103.33 , 25.09 , 21.57 , -   , 8.71 , -   , -   
Other Liabilities, 247.49 , 282.26 , 69.97 , 97.75 , 119.42 , 109.68 , 96.07 , 68.25 , 86.58 , 79.79 
Total," 1,049.92 "," 1,006.36 ", 347.33 , 398.24 , 350.34 , 361.93 , 360.30 , 425.30 , 454.30 , 528.48 
,,,,,,,,,,
Net Block, 404.78 , 393.19 , 202.08 , 194.95 , 185.38 , 177.66 , 169.02 , 146.42 , 171.41 , 179.04 
Capital Work in Progress, 7.16 , 3.89 , 0.10 , 0.42 , 3.01 , 2.33 , 2.47 , -   , 0.16 , -   
Investments, 8.45 , 8.49 , 16.24 , 23.43 , 23.43 , 21.41 , 35.17 , 149.96 , 188.52 , 275.81 
Other Assets, 629.53 , 600.79 , 128.91 , 179.44 , 138.52 , 160.53 , 153.64 , 128.92 , 94.21 , 73.63 
Total," 1,049.92 "," 1,006.36 ", 347.33 , 398.24 , 350.34 , 361.93 , 360.30 , 425.30 , 454.30 , 528.48 
,,,,,,,,,,
Working Capital, 382.04 , 318.53 , 58.94 , 81.69 , 19.10 , 50.85 , 57.57 , 60.67 , 7.63 , (6.16)
Debtors, 198.90 , 186.12 , 47.15 , 16.04 , 18.29 , 27.63 , 48.04 , 27.98 , 21.60 , 25.29 
Inventory, 238.39 , 244.95 , 62.26 , 94.25 , 97.34 , 104.35 , 84.31 , 74.90 , 50.61 , 32.41 
,,,,,,,,,,
Debtor Days, 66.90 , 67.25 , 85.23 , 48.47 , 37.25 , 65.65 , 121.82 , 76.17 , 53.57 , 73.67 
Inventory Turnover, 4.55 , 4.12 , 3.24 , 1.28 , 1.84 , 1.47 , 1.71 , 1.79 , 2.91 , 3.87 
,,,,,,,,,,
Return on Equity,2%,7%,-6%,-6%,6%,13%,9%,7%,7%,9%
Return on Capital Emp,,8%,-2%,-3%,6%,16%,9%,8%,7%,11%
,,,,,,,,,,
