JAGRAN PRAKASHAN LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 823.37 , 941.89 ," 1,115.32 "," 1,244.41 "," 1,411.80 "," 1,589.03 "," 1,661.72 "," 1,754.34 "," 1,863.66 "," 1,868.09 "," 1,899.94 "," 1,942.43 "," 1,900.48 "
Expenses, 666.66 , 659.61 , 773.14 , 951.74 ," 1,125.44 "," 1,233.74 "," 1,226.85 "," 1,279.60 "," 1,373.71 "," 1,429.59 "," 1,506.62 "," 1,445.61 "," 1,507.05 "
Operating Profit, 156.71 , 282.28 , 342.18 , 292.67 , 286.36 , 355.29 , 434.87 , 474.74 , 489.95 , 438.50 , 393.32 , 496.82 , 393.43 
Other Income, 22.72 , 34.25 , 23.19 , 45.31 , 32.04 , 62.17 , 30.00 , 49.21 , 39.84 , 26.79 , 23.11 , -   , -   
Depreciation, 38.33 , 50.74 , 56.43 , 65.67 , 69.47 , 72.89 , 95.07 , 84.06 , 81.66 , 82.35 , 76.57 , 76.57 , 76.57 
Interest, 5.90 , 6.57 , 7.20 , 14.59 , 28.86 , 32.81 , 35.25 , 57.35 , 19.78 , 12.01 , 14.64 , 14.64 , 14.64 
Profit before tax, 135.20 , 259.22 , 301.74 , 257.72 , 220.08 , 311.76 , 334.55 , 407.07 , 464.78 , 400.79 , 325.22 , 405.61 , 302.22 
Tax, 43.57 , 83.32 , 95.91 , 78.08 , (0.43), 78.71 , 111.01 , 135.52 , 148.71 , 134.78 , 110.17 ,34%,34%
Net profit, 91.63 , 175.90 , 205.83 , 179.64 , 220.51 , 233.04 , 223.55 , 271.55 , 316.06 , 266.01 , 215.04 , 268.21 , 199.84 
EPS, 3.04 , 5.84 , 6.51 , 5.68 , 6.64 , 7.13 , 6.84 , 8.31 , 9.67 , 8.54 , 7.25 , 9.05 , 6.74 
Price to earning, 19.11 , 20.59 , 18.85 , 17.54 , 13.86 , 14.60 , 17.82 , 19.52 , 19.94 , 19.55 , 15.16 , 18.54 , 15.16 
Price, 58.15 , 120.26 , 122.71 , 99.60 , 92.11 , 104.06 , 121.84 , 162.11 , 192.76 , 167.03 , 110.00 , 167.78 , 102.23 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,65.73%,59.92%,53.78%,61.62%,30.10%,56.11%,51.18%,0.00%,31.03%,35.12%,,,
OPM,19.03%,29.97%,30.68%,23.52%,20.28%,22.36%,26.17%,27.06%,26.29%,23.47%,20.70%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,9.53%,7.65%,5.76%,3.98%,1.70%,3.98%,1.70%
,,,,,,OPM,24.90%,24.33%,25.10%,25.58%,20.70%,25.58%,20.70%
,,,,,,Price to Earning, 17.87 , 17.25 , 17.76 , 18.54 , 15.16 , 18.54 , 15.16 
