DEEPAK NITRITE LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales, 572.35 , 532.15 , 672.25 , 789.89 ," 1,019.40 "," 1,269.63 "," 1,327.16 "," 1,335.72 "," 1,232.70 "," 1,454.98 "," 1,791.91 "," 1,791.91 "," 1,510.75 "
Expenses, 501.10 , 490.09 , 614.75 , 731.84 , 947.23 ," 1,153.58 "," 1,187.35 "," 1,165.83 "," 1,088.03 "," 1,248.94 "," 1,492.20 "," 1,492.20 "," 1,351.26 "
Operating Profit, 71.25 , 42.06 , 57.50 , 58.05 , 72.17 , 116.05 , 139.81 , 169.89 , 144.67 , 206.04 , 299.71 , 299.71 , 159.49 
Other Income, 6.50 , 14.10 , 4.73 , 2.45 , 10.70 , (0.28), 1.94 , (0.03), 84.12 , 9.86 , 8.52 , -   , -   
Depreciation, 17.00 , 17.51 , 18.13 , 17.79 , 18.94 , 29.64 , 36.02 , 39.45 , 47.60 , 51.95 , 52.88 , 52.88 , 52.88 
Interest, 17.90 , 8.33 , 7.14 , 11.12 , 11.36 , 27.97 , 37.99 , 39.10 , 32.31 , 41.87 , 42.85 , 42.85 , 42.85 
Profit before tax, 42.85 , 30.32 , 36.96 , 31.59 , 52.58 , 58.16 , 67.75 , 91.33 , 148.88 , 122.08 , 212.50 , 203.98 , 63.76 
Tax, 14.57 , 10.31 , 11.16 , 8.51 , 14.75 , 19.83 , 14.30 , 26.17 , 38.24 , 38.62 , 74.46 ,35%,35%
Net profit, 28.28 , 20.01 , 25.80 , 23.08 , 37.82 , 38.33 , 53.44 , 65.15 , 110.64 , 83.46 , 138.04 , 132.51 , 41.42 
EPS, 6.31 , 3.83 , 4.94 , 4.42 , 7.24 , 7.33 , 5.11 , 5.60 , 8.46 , 6.12 , 10.12 , 9.71 , 3.04 
Price to earning, 1.56 , 4.09 , 3.75 , 3.57 , 3.76 , 6.51 , 13.94 , 12.26 , 16.30 , 42.02 , 30.87 , 30.87 , 12.60 
Price, 9.84 , 15.64 , 18.50 , 15.77 , 27.19 , 47.74 , 71.27 , 68.70 , 137.98 , 257.11 , 312.40 , 299.87 , 38.27 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,15.84%,26.09%,24.30%,27.17%,22.10%,27.26%,19.57%,21.43%,14.17%,21.24%,,,
OPM,12.45%,7.90%,8.55%,7.35%,7.08%,9.14%,10.53%,12.72%,11.74%,14.16%,16.73%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,10.92%,11.66%,7.37%,3.11%,23.16%,23.16%,3.11%
,,,,,,OPM,10.56%,10.76%,11.73%,12.94%,16.73%,16.73%,10.56%
,,,,,,Price to Earning, 12.60 , 16.15 , 20.32 , 25.36 , 30.87 , 30.87 , 12.60 
