ANKIT METAL & POWER LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 32.88 , 32.88 , 32.88 , 95.38 , 95.38 , 122.08 , 122.08 , 141.11 , 141.11 , 141.11 
Reserves, 86.89 , 107.77 , 132.02 , 352.59 , 403.78 , 380.55 , 186.97 , (151.20), (450.41), (631.70)
Borrowings, 152.06 , 178.61 , 332.67 , 605.25 , 823.03 , 833.63 ," 1,201.18 "," 1,251.64 "," 1,244.75 "," 1,239.34 "
Other Liabilities, 106.84 , 116.12 , 283.15 , 243.09 , 334.01 , 429.90 , 447.10 , 657.52 , 682.10 , 736.56 
Total, 378.67 , 435.38 , 780.72 ," 1,296.31 "," 1,656.20 "," 1,766.16 "," 1,957.33 "," 1,899.07 "," 1,617.55 "," 1,485.31 "
,,,,,,,,,,
Net Block, 171.19 , 166.26 , 166.03 , 468.82 , 706.41 , 849.41 , 775.86 , 714.78 , 685.43 , 644.19 
Capital Work in Progress, 5.67 , 18.92 , 152.80 , 242.32 , 164.74 , 1.18 , 1.18 , 1.18 , -   , -   
Investments, 0.02 , 0.02 , 0.03 , 0.12 , 0.12 , 0.12 , 0.16 , 0.12 , 0.12 , 0.12 
Other Assets, 201.79 , 250.18 , 461.86 , 585.05 , 784.93 , 915.45 ," 1,180.13 "," 1,182.99 ", 932.00 , 841.00 
Total, 378.67 , 435.38 , 780.72 ," 1,296.31 "," 1,656.20 "," 1,766.16 "," 1,957.33 "," 1,899.07 "," 1,617.55 "," 1,485.31 "
,,,,,,,,,,
Working Capital, 94.95 , 134.06 , 178.71 , 341.96 , 450.92 , 485.55 , 733.03 , 525.47 , 249.90 , 104.44 
Debtors, 84.43 , 96.35 , 112.86 , 178.09 , 259.18 , 323.79 , 331.03 , 306.53 , 255.11 , 149.64 
Inventory, 77.17 , 91.15 , 152.16 , 209.92 , 359.33 , 427.82 , 653.43 , 725.96 , 526.46 , 545.45 
,,,,,,,,,,
Debtor Days, 62.64 , 55.93 , 59.84 , 70.22 , 79.31 , 80.09 , 105.28 , 116.29 ," 3,943.89 ", 293.13 
Inventory Turnover, 6.37 , 6.90 , 4.52 , 4.41 , 3.32 , 3.45 , 1.76 , 1.33 , 0.04 , 0.34 
,,,,,,,,,,
Return on Equity,5%,15%,15%,7%,10%,-15%,-63%,,,
Return on Capital Emp,,11%,12%,10%,11%,1%,-6%,-16%,-26%,-14%
,,,,,,,,,,
