GI ENGINEERING SOLUTIONS LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 7.51 , 8.61 , 8.61 , 8.61 , 8.61 , 8.61 , 8.61 , 8.61 , 8.61 , 8.61 
Reserves, 28.51 , 28.81 , 27.17 , 26.80 , 25.73 , 25.65 , 25.47 , 25.36 , (1.54), (1.62)
Borrowings, 0.03 , -   , -   , -   , -   , -   , -   , -   , 7.00 , 3.40 
Other Liabilities, 1.66 , 2.17 , 4.53 , 8.00 , 7.98 , 7.98 , 8.07 , 8.13 , 1.28 , 3.86 
Total, 37.71 , 39.59 , 40.31 , 43.41 , 42.32 , 42.24 , 42.15 , 42.10 , 15.35 , 14.25 
,,,,,,,,,,
Net Block, 1.90 , 1.69 , 1.48 , 0.10 , 0.10 , 0.09 , -   , -   , -   , -   
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments, 26.82 , 26.82 , 26.82 , 26.82 , 26.82 , 26.82 , 26.82 , 26.82 , -   , -   
Other Assets, 8.99 , 11.08 , 12.01 , 16.49 , 15.40 , 15.33 , 15.33 , 15.28 , 15.35 , 14.25 
Total, 37.71 , 39.59 , 40.31 , 43.41 , 42.32 , 42.24 , 42.15 , 42.10 , 15.35 , 14.25 
,,,,,,,,,,
Working Capital, 7.33 , 8.91 , 7.48 , 8.49 , 7.42 , 7.35 , 7.26 , 7.15 , 14.07 , 10.39 
Debtors, 2.22 , 1.78 , 1.99 , 1.49 , 0.07 , 0.06 , 0.09 , 0.10 , 0.10 , 0.04 
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 547.50 , 574.96 , 567.46 ," 4,183.46 ", 365.00 , 365.00 , 821.25 ," 3,650.00 "," 1,825.00 ", 730.00 
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,2%,-2%,-5%,-1%,-3%,0%,0%,0%,-380%,-1%
Return on Capital Emp,,-1%,-4%,-1%,-3%,0%,0%,0%,-112%,-1%
,,,,,,,,,,
