ENTERTAINMENT NETWORK (INDIA) LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 47.67 , 47.67 , 47.67 , 47.67 , 47.67 , 47.67 , 47.67 , 47.67 , 47.67 , 47.67 
Reserves, 265.95 , 283.82 , 336.03 , 392.54 , 454.63 , 532.50 , 626.91 , 758.75 , 807.00 , 836.59 
Borrowings, 110.07 , 33.43 , -   , -   , -   , -   , -   , 250.08 , 123.19 , 103.96 
Other Liabilities, 50.75 , 74.61 , 84.65 , 81.31 , 96.42 , 96.75 , 112.40 , 143.39 , 208.99 , 236.05 
Total, 474.44 , 439.53 , 468.35 , 521.52 , 598.72 , 676.92 , 786.98 ," 1,199.89 "," 1,186.85 "," 1,224.27 "
,,,,,,,,,,
Net Block, 248.88 , 211.79 , 180.02 , 149.73 , 120.35 , 91.49 , 53.50 , 371.30 , 714.53 , 674.30 
Capital Work in Progress, 2.05 , 1.11 , 0.05 , 0.09 , -   , 0.11 , -   , 356.64 , 66.44 , 62.59 
Investments, 39.03 , 40.03 , 93.10 , 185.03 , 317.83 , 434.42 , 550.38 , 235.44 , 114.57 , 162.31 
Other Assets, 184.48 , 186.60 , 195.18 , 186.67 , 160.54 , 150.90 , 183.10 , 236.51 , 291.31 , 325.07 
Total, 474.44 , 439.53 , 468.35 , 521.52 , 598.72 , 676.92 , 786.98 ," 1,199.89 "," 1,186.85 "," 1,224.27 "
,,,,,,,,,,
Working Capital, 133.73 , 111.99 , 110.53 , 105.36 , 64.12 , 54.15 , 70.70 , 93.12 , 82.32 , 89.02 
Debtors, 58.57 , 68.20 , 103.80 , 92.24 , 99.41 , 104.00 , 126.44 , 140.30 , 162.15 , 170.20 
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 93.65 , 108.17 , 135.33 , 111.69 , 107.23 , 98.73 , 105.25 , 100.69 , 106.49 , 115.67 
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,1%,5%,14%,13%,13%,14%,16%,13%,6%,4%
Return on Capital Emp,,6%,20%,19%,19%,21%,23%,18%,9%,7%
,,,,,,,,,,
