KOTAK MAHINDRA BANK LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 345.67 , 348.14 , 368.44 , 370.34 , 373.30 , 385.16 , 386.18 , 917.19 , 920.45 , 952.82 
Reserves," 3,467.95 "," 4,136.97 "," 6,428.04 "," 7,575.60 "," 9,073.65 "," 11,889.93 "," 13,754.91 "," 23,041.87 "," 26,695.62 "," 36,528.83 "
Borrowings," 22,378.01 "," 30,026.98 "," 40,984.92 "," 55,132.04 "," 71,439.39 "," 71,967.91 "," 87,010.02 "," 1,59,618.36 "," 1,78,521.34 "," 2,17,797.42 "
Other Liabilities," 2,520.25 "," 2,924.22 "," 3,069.27 "," 2,588.81 "," 2,807.35 "," 3,342.34 "," 4,924.95 "," 8,808.34 "," 8,598.49 "," 9,788.18 "
Total," 28,711.88 "," 37,436.31 "," 50,850.67 "," 65,666.79 "," 83,693.69 "," 87,585.34 "," 1,06,076.06 "," 1,92,385.76 "," 2,14,735.90 "," 2,65,067.25 "
,,,,,,,,,,
Net Block, 213.36 , 427.65 , 425.61 , 449.97 , 464.42 ," 1,106.94 "," 1,206.71 "," 1,551.59 "," 1,537.63 "," 1,527.16 "
Capital Work in Progress, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Investments," 9,110.18 "," 12,512.66 "," 17,121.44 "," 21,566.81 "," 28,873.43 "," 25,484.55 "," 28,659.11 "," 51,260.22 "," 45,074.19 "," 64,562.35 "
Other Assets," 19,388.34 "," 24,496.00 "," 33,303.62 "," 43,650.01 "," 54,355.84 "," 60,993.85 "," 76,210.24 "," 1,39,573.95 "," 1,68,124.08 "," 1,98,977.74 "
Total," 28,711.88 "," 37,436.31 "," 50,850.67 "," 65,666.79 "," 83,693.69 "," 87,585.34 "," 1,06,076.06 "," 1,92,385.76 "," 2,14,735.90 "," 2,65,067.25 "
,,,,,,,,,,
Working Capital," 16,868.09 "," 21,571.78 "," 30,234.35 "," 41,061.20 "," 51,548.49 "," 57,651.51 "," 71,285.29 "," 1,30,765.61 "," 1,59,525.59 "," 1,89,189.56 "
Debtors, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Inventory Turnover, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,7%,13%,12%,14%,14%,12%,13%,9%,12%,11%
Return on Capital Emp,,7%,8%,10%,9%,9%,9%,9%,8%,7%
,,,,,,,,,,
