CIPLA LTD,,,,,,,,,,,,SCREENER.IN,
,,,,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18,Trailing,Best Case,Worst Case
Sales," 4,960.60 "," 5,359.52 "," 6,331.09 "," 6,977.50 "," 8,202.42 "," 9,456.90 "," 10,131.78 "," 12,117.72 "," 10,768.49 "," 11,389.90 "," 12,374.01 "," 12,374.01 "," 11,882.23 "
Expenses," 4,206.94 "," 4,289.70 "," 5,005.97 "," 5,359.35 "," 6,070.52 "," 7,467.37 "," 8,170.47 "," 10,064.29 "," 9,172.23 "," 9,271.87 "," 9,872.01 "," 9,872.01 "," 9,882.78 "
Operating Profit, 753.66 ," 1,069.82 "," 1,325.12 "," 1,618.15 "," 2,131.90 "," 1,989.53 "," 1,961.31 "," 2,053.43 "," 1,596.26 "," 2,118.03 "," 2,502.00 "," 2,502.00 "," 1,999.45 "
Other Income, 351.67 , 448.72 , 87.22 , 112.01 , 216.37 , 280.28 , 147.91 , 280.30 , 129.85 , 334.88 , 577.52 , -   , -   
Depreciation, 151.79 , 165.25 , 248.03 , 282.07 , 303.03 , 323.61 , 433.20 , 442.69 , 499.97 , 529.61 , 569.72 , 569.72 , 569.72 
Interest, 52.23 , 28.30 , 12.92 , 26.63 , 33.38 , 127.86 , 136.05 , 147.07 , 39.20 , 11.90 , 16.97 , 16.97 , 16.97 
Profit before tax, 901.31 ," 1,324.99 "," 1,151.39 "," 1,421.46 "," 2,011.86 "," 1,818.34 "," 1,539.97 "," 1,743.97 "," 1,186.94 "," 1,911.40 "," 2,492.83 "," 1,915.31 "," 1,412.76 "
Tax, 124.50 , 243.50 , 191.00 , 297.50 , 504.75 , 430.00 , 358.88 , 281.67 , 212.00 , 442.88 , 604.42 ,24%,24%
Net profit, 776.81 ," 1,081.49 ", 960.39 ," 1,123.96 "," 1,507.11 "," 1,388.34 "," 1,181.09 "," 1,462.30 ", 974.94 ," 1,468.52 "," 1,888.41 "," 1,450.92 "," 1,070.22 "
EPS, 9.98 , 13.45 , 11.95 , 13.98 , 18.75 , 17.27 , 14.69 , 18.18 , 12.10 , 18.24 , 23.44 , 18.01 , 13.28 
Price to earning, 23.15 , 24.91 , 26.68 , 22.35 , 21.21 , 23.00 , 46.30 , 28.56 , 47.53 , 31.71 , 24.69 , 33.12 , 24.69 
Price, 231.05 , 335.10 , 318.71 , 312.41 , 397.64 , 397.14 , 680.16 , 519.12 , 575.22 , 578.34 , 578.70 , 596.40 , 327.97 
,,,,,,,,,,,,,
RATIOS:,,,,,,,,,,,,,
Dividend Payout,20.01%,14.85%,23.41%,14.29%,10.65%,11.57%,13.60%,10.99%,16.50%,16.45%,,,
OPM,15.19%,19.96%,20.93%,23.19%,25.99%,21.04%,19.36%,16.95%,14.82%,18.60%,20.22%,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,TRENDS:,10 YEARS,7 YEARS,5 YEARS,3 YEARS,RECENT,BEST,WORST
,,,,,,Sales Growth,9.68%,8.75%,6.79%,3.98%,8.64%,8.64%,3.98%
,,,,,,OPM,19.39%,19.51%,18.04%,16.83%,20.22%,20.22%,16.83%
,,,,,,Price to Earning, 29.10 , 30.67 , 33.63 , 33.12 , 24.69 , 33.12 , 24.69 
