CORAL INDIA FINANCE & HOUSING LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 10.42 , 10.42 , 10.42 , 10.42 , 10.42 , 10.42 , 10.42 , 10.42 , 9.98 , 9.98 
Reserves, 13.64 , 16.17 , 22.11 , 32.12 , 47.37 , 52.88 , 62.01 , 67.16 , 134.96 , 134.03 
Borrowings, -   , 0.50 , 0.36 , -   , -   , -   , -   , -   , -   , -   
Other Liabilities, 6.91 , 14.90 , 21.67 , 13.38 , 7.67 , 6.67 , 10.58 , 11.96 , 6.20 , 5.22 
Total, 30.97 , 41.99 , 54.56 , 55.92 , 65.46 , 69.97 , 83.01 , 89.54 , 151.14 , 149.23 
,,,,,,,,,,
Net Block, 3.18 , 3.02 , 2.99 , 2.84 , 2.79 , 2.65 , 2.60 , 2.45 , 12.57 , 12.36 
Capital Work in Progress, 6.39 , 8.39 , -   , -   , 0.37 , 2.42 , 3.85 , 5.70 , 6.69 , 3.69 
Investments, 3.09 , 2.03 , 11.79 , 11.72 , 14.00 , 20.63 , 25.27 , 31.31 , 93.22 , 89.19 
Other Assets, 18.31 , 28.55 , 39.78 , 41.36 , 48.30 , 44.27 , 51.29 , 50.08 , 38.66 , 43.99 
Total, 30.97 , 41.99 , 54.56 , 55.92 , 65.46 , 69.97 , 83.01 , 89.54 , 151.14 , 149.23 
,,,,,,,,,,
Working Capital, 11.40 , 13.65 , 18.11 , 27.98 , 40.63 , 37.60 , 40.71 , 38.12 , 32.46 , 38.77 
Debtors, 0.16 , -   , 0.15 , 4.54 , 1.10 , 0.50 , 0.11 , 0.56 , 0.73 , 0.76 
Inventory, 10.94 , 22.63 , 33.14 , 29.52 , 19.31 , 16.85 , 12.82 , 12.09 , 11.61 , 13.02 
,,,,,,,,,,
Debtor Days, 24.44 , -   , 3.25 , 39.31 , 12.40 , 13.33 , 2.07 , 17.38 , 19.65 , 12.56 
Inventory Turnover, 0.22 , 0.19 , 0.51 , 1.43 , 1.68 , 0.81 , 1.51 , 0.97 , 1.17 , 1.70 
,,,,,,,,,,
Return on Equity,5%,10%,18%,24%,26%,11%,14%,8%,6%,9%
Return on Capital Emp,,12%,25%,34%,38%,14%,19%,10%,9%,12%
,,,,,,,,,,
