CINELINE INDIA LTD,,,,,,,,,SCREENER.IN,
,,,,,,,,,,
Narration,Mar-09,Mar-10,Mar-11,Mar-12,Mar-13,Mar-14,Mar-15,Mar-16,Mar-17,Mar-18
Equity Share Capital, 28.00 , 28.00 , 28.00 , 28.00 , 14.00 , 14.00 , 14.00 , 14.00 , 14.00 , 14.00 
Reserves, 110.92 , 113.02 , 111.47 , 112.36 , 56.69 , 59.79 , 63.74 , 69.51 , 81.62 , 90.50 
Borrowings, 69.96 , 85.19 , 141.92 , 156.32 , 34.99 , 60.65 , 59.71 , 126.12 , 132.68 , 129.09 
Other Liabilities, 62.03 , 52.50 , 45.26 , 64.57 , 14.82 , 16.04 , 16.85 , 20.91 , 16.55 , 16.91 
Total, 270.91 , 278.71 , 326.65 , 361.25 , 120.50 , 150.48 , 154.30 , 230.54 , 244.85 , 250.50 
,,,,,,,,,,
Net Block, 180.03 , 193.12 , 203.87 , 231.28 , 104.01 , 99.43 , 93.36 , 87.25 , 84.48 , 80.91 
Capital Work in Progress, 27.63 , 20.00 , 39.64 , 23.88 , -   , -   , -   , 0.74 , -   , -   
Investments, 1.37 , 1.40 , 1.70 , 1.91 , -   , -   , -   , -   , -   , -   
Other Assets, 61.88 , 64.19 , 81.44 , 104.18 , 16.49 , 51.05 , 60.94 , 142.55 , 160.37 , 169.59 
Total, 270.91 , 278.71 , 326.65 , 361.25 , 120.50 , 150.48 , 154.30 , 230.54 , 244.85 , 250.50 
,,,,,,,,,,
Working Capital, (0.15), 11.69 , 36.18 , 39.61 , 1.67 , 35.01 , 44.09 , 121.64 , 143.82 , 152.68 
Debtors, 6.30 , 6.31 , 7.99 , 9.36 , 1.79 , 3.31 , 1.93 , 2.72 , 2.78 , 2.71 
Inventory, 0.35 , 0.49 , 0.73 , 2.51 , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Debtor Days, 19.11 , 14.68 , 16.48 , 14.14 , 34.46 , 61.61 , 34.53 , 45.07 , 45.24 , 44.44 
Inventory Turnover, 343.77 , 320.08 , 242.47 , 96.24 , -   , -   , -   , -   , -   , -   
,,,,,,,,,,
Return on Equity,5%,4%,-1%,1%,5%,4%,5%,7%,11%,10%
Return on Capital Emp,,4%,3%,3%,4%,9%,12%,10%,10%,9%
,,,,,,,,,,
